paper, title, mission/instruments, models, manually reviewed, CMR datasets,,,correct, missed, extraneous
LVX56W9P,,'aura/omi'(2), 'geos-chem'(7); 'geos-5'(1),,OMNO2d;OMMYDCLD;OMI_MINDS_NO2d
LW5WVW6L,,'aura/omi'(2); 'sentinel-5p/tropomi'(1), ,,OMNO2d;S5P_L2__NO2____HiR;OMI_MINDS_NO2d
LWRUGEQP,,'terra/modis'(9); 'aqua/modis'(9); 'aura/omi'(1), ,,MAM06S0;MOD11CM1D;OMMYDCLD
LYQD5B98,,, 'geos-chem'(1),,
M247PNZ7,,'aqua/airs'(3); 'aura/omi'(3); 'suomi-npp/viirs'(1); 'suomi-npp/cris'(1); 'suomi-npp/omps'(1), ,,OMSO2e;SNDRSNIML2CCPRET;OMPS_NPP_NMTO3_L3_DAILY;AIRX2RET;AIRX3STD;OMTO3e;OMPS_NPP_NMSO2_PCA_L2
M3LKIIBZ,,'aura/omi'(1), ,,
M3WLPWAT,,'aura/mls'(4); 'aura/omi'(3); 'aqua/modis'(1); 'aura/omi----level-2'(1); 'aura/mls----level-2'(1), ,,OMO3PR;OMTO3e;ML2O3;ML2CO
M6U49HPG,,'aqua/modis'(2); 'aura/omi'(2); 'terra/modis'(1); 'suomi-npp/viirs'(1), ,,
M7HA6LVA,,'sorce/tim'(40); 'sorce/sim'(27); 'sorce/solstice'(17); 'aura/omi'(1); 'sorce/tim----level 3'(1); 'sorce/solstice----level 3'(1); 'sorce/sim----level 3'(1), ,,
M83C3YLH,,'aura/omi'(1), ,,
M8UWK36H,,'aura/omi'(1), ,,OMTO3e;OMMYDCLD
M93JDTK3,,'oco-2/oco-2'(8); 'goes/avhrr'(4); 'aura/mls'(2); 'aura/omi'(1); 'suomi-npp/omps'(1); 'meteosat/seviri'(1), ,,OMSO2e;ML2DGG;ML2HCL;OMMYDCLD;ML2T;OMPS_NPP_NMSO2_PCA_L2;OCO2_L2_Lite_FP;ML2CO
MBM79VTZ,,, ,,
MBTGZ2P3,,'aura/omi'(1), ,,OMNO2d;OMI_MINDS_NO2d
MCUTJMCG,,'aura/omi'(2); 'himawari-8/ahi'(1), 'gdas'(1),,
MFAP9ZQP,,'aura/omi'(2), ,,OMTO3e
MGHH68ME,,'aura/omi'(2), 'gdas'(1),,OMNO2d;OMTO3e;OMI_MINDS_NO2d
MJF23NUR,,'aura/mls'(1); 'uars/mls'(1); 'scisat-1/ace/ace-fts'(1), 'merra'(2),,ML2DGG;GozMmlpO3;UARML3AT;ML2O3
MJRBN9X5,,'aura/omi'(4); 'aura/omi----level-3'(1); 'sentinel-5p/tropomi'(1), ,,OMNO2d;OMMYDCLD;S5P_L2__CLOUD__HiR;S5P_L2__NO2____HiR;OMI_MINDS_NO2d
MJYUHUE3,,'aura/omi'(2); 'sentinel-5p/tropomi'(1), 'observation based'(1),,OMTO3e;S5P_L2__O3_TCL
MLB97I7Q,,'aura/omi'(1), ,,OMSO2e
MLCD9EBT,,'aura/omi'(2), 'geos-chem'(30),,OMNO2d;OMI_MINDS_NO2d
MNE2TKRJ,,, ,,
MRKZI3Z2,,'aqua/airs'(1), ,,
MRWUFFWN,,'aura/omi'(4); 'trmm/pr'(1); 'trmm/tmi'(1); 'trmm/virs'(1); 'nimbus-7/toms'(1), ,,OMTO3e;TOMSN7L3
MSKVENRR,,'aqua/airs'(2); 'meteosat/seviri'(1); 'aura/omi'(1), 'geos-chem'(2),,OMSO2e;AIRX2RET;OMTO3e;AIRX3STD;OMMYDCLD
MU3P6E9A,,'aura/omi'(4), ,,OMTO3e;OMMYDCLD
MV45UT9R,,'aura/omi'(7), 'geos-chem'(1),,OMI_MINDS_NO2d;OMNO2d;OMSO2e
MYXS8MM3,,'cloudsat/cloudsat-cpr'(1); 'aqua/modis'(1), ,,MAM06S0
MZ854CYR,,'terra/modis'(4); 'aura/omi'(4); 'aqua/modis'(3); 'suomi-npp/omps'(1), ,,MSAQSO2L4;OMSO2e;OMPS_NPP_NMTO3_L3_DAILY;OMTO3e;OMPS_NPP_NMSO2_PCA_L2
MZZU6WFH,,'aura/omi'(1), ,,OMI_MINDS_NO2d;OMNO2d;OMTO3e;OMSO2e
N4E6Y8IB,,'aura/omi'(1); 'aqua/modis'(1), 'geos-chem'(18),,OMNO2d;OMI_MINDS_NO2d
N4EBTJ9G,,'aura/omi'(5); 'aura/omi----level 2'(1), ,,OMNO2d;OMI_MINDS_NO2;OMI_MINDS_NO2d
N4NYKG3H,,'aura/omi'(3), ,,OMTO3e
N89XE8DJ,,, ,,
N9I8RNEK,,'sentinel-5p/tropomi'(2); 'aura/omi'(1), ,,S5P_L2__CLOUD__HiR;OMNO2d;OMTO3e;OMMYDCLD;S5P_L2__O3_TCL;S5P_L2__NO2____HiR;OMI_MINDS_NO2d
NAWQYVNR,,'aura/omi'(1), ,,OMTO3e;OMMYDCLD
NBSQ79IK,,'sentinel-5p/tropomi'(3); 'terra/modis'(1); 'aqua/modis'(1), ,,S5P_L2__NO2____HiR;S5P_L2__CO____
NC2YIYQ7,,'aura/omi----level 1'(1); 'aura/omi'(1), 'geos-chem'(19); 'geos-5'(2),,OMNO2d;OMTO3e;OMMYDCLD;OMI_MINDS_NO2d
NCVQGSHH,,'aura/omi'(1); 'aqua/modis'(1), 'geos-chem'(6),,OMNO2d;OMI_MINDS_NO2d
NF3KGNFU,,, ,,
NHLGDWGL,,'aura/mls'(1); 'aura/omi'(1), ,,ML2N2O;OMNO2d;OMTO3e;ML2O3;ML2CO;OMI_MINDS_NO2d
NIY8LQIG,,'aura/mls'(2); 'aura/omi'(1); 'nimbus-7/sbuv'(1); 'noaa-18/sbuv/2'(1), ,,OMTO3e;ML2O3;SBUVN07L2;MSO3L3zm5
NJ7NJ5I5,,, 'merra'(2); 'geos-5'(2); 'merra-2'(2),,
NM48TCA2,,'aura/omi'(4), ,,OMSO2e
NMWE72WM,,'aura/omi'(1), ,,OMNO2d;OMTO3e;OMI_MINDS_NO2d
NPGWH8A9,,'terra/modis'(2); 'aqua/airs'(1); 'aqua/modis'(1); 'aura/omi'(1), ,,MOD11CM1D;MAM06S0;AIRX3STD;OMMYDCLD;MAM05S0
NQ7IVFTT,,'terra/modis'(8); 'aqua/modis'(7); 'aura/omi'(1), ,,MOD11CM1D;OMSO2e;OMMYDCLD;MAM06S0;MSAQSO2L4
NQNZBRBE,,'aqua/modis'(2); 'sentinel-5p/tropomi'(1), ,,MAM06S0;S5P_L2__CLOUD__HiR;S5P_L2__SO2____HiR;S5P_L2__NO2____HiR
NRPCATSV,,'uars/haloe'(1), ,,GozMmlpO3;UARHA2FN
NRPQPVQL,,, 'gdas'(1),,
NSI82R4J,,'aura/omi'(1), ,,OMMYDCLD;OMSO2e
NTDR3MKZ,,'aura/omi'(1); 'sentinel-5p/tropomi'(1), ,,OMTO3e;S5P_L2__O3_TCL
NYCA2FTF,,'aura/omi'(3); 'aura/mls'(1); 'aura/hirdls'(1), ,,OMTO3e;ML2O3;HIRDLS2
NYSDUV7U,,'aura/omi'(3); 'sentinel-5p/tropomi'(2); 'terra/modis'(1); 'aqua/modis'(1), ,,OMBRO;S5P_L2__CO____
NZ3Q2JK3,,'aura/hirdls'(1), ,,
P2DHF65L,,'aura/omi'(3); 'aqua/modis'(1), 'geos-chem'(20),,OMSO2e;OMNO2d;OMI_MINDS_NO2d
P3CFS73M,,'aura/omi'(1), ,,
P87JHCZ7,,'terra/modis'(1); 'aqua/modis'(1), ,,MAM05S0
PCKT8TY7,,'aqua/modis'(2); 'cloudsat/cloudsat-cpr'(1), ,,MAM06S0
PE344R97,,'aura/omi'(1), 'geos-chem'(7),,OMTO3e;OMMYDCLD
PFWZC34B,,'aura/omi'(5), ,,OMTO3e
PGR89JFB,,'aqua/modis'(2); 'aura/omi'(1); 'terra/modis'(1), ,,OMNO2d;OMTO3e;OMI_MINDS_NO2d
PHY5AWBQ,,'aqua/modis'(2); 'aura/omi'(1), 'geos-5'(23); 'geos-chem'(22),,OMNO2d;OMMYDCLD;MAM06S0;MAM05S0;OMI_MINDS_NO2d
PJKT2LPH,,'aura/omi'(1), 'geos-chem'(3),,OMNO2d;OMTO3e;OMI_MINDS_NO2d
PL8DJUYB,,'aqua/modis'(11); 'aura/omi'(1), 'geos-chem'(1),,OMNO2d;OMI_MINDS_NO2d
PLPSNEAJ,,'aqua/modis'(4); 'terra/modis'(4); 'aqua/modis----level 2'(2); 'aura/omi----level-2g'(1), ,,
PMDG43NS,,, 'geos-chem'(4),,
PNDABB98,,, ,,
PNPHNPZT,,'terra/modis'(1); 'aqua/modis'(1); 'aura/omi'(1), ,,
PS92XGXU,,'aqua/modis'(2); 'aura/omi'(1), ,,
PUJD7PME,,'aura/omi'(1); 'sentinel-5p/tropomi'(1), 'geos-5'(2),,OMNO2d;OMMYDCLD;S5P_L2__CLOUD__HiR;S5P_L2__NO2____HiR;OMI_MINDS_NO2d
PVFELNQU,,'aura/omi'(1), ,,OMTO3e
PWYYCTYJ,,'aura/omi'(1); 'suomi-npp/omps'(1), 'geos-chem'(35),,OMSO2e;OMNO2d;OMPS_NPP_NMNO2_L2;OMPS_NPP_NMSO2_PCA_L2;OMI_MINDS_NO2d
Q4IDKVAI,,, ,,
Q6HQXMH4,,'aura/omi'(4); 'dmsp/ssmis'(1), 'merra'(5); 'merra-2'(5),,OMTO3e
Q8JJZS2U,,'aura/omi'(2); 'sentinel-5p/tropomi'(2), ,,OMNO2d;OMTO3e;S5P_L2__O3_TCL;S5P_L2__NO2____HiR;OMI_MINDS_NO2d
Q9G3IGCJ,,'aura/omi'(2), ,,OMTO3e
QA43B5YB,,'aura/omi'(1), ,,OMNO2d;OMMYDCLD;OMI_MINDS_NO2d
QAIJFBJ5,,, 'geos-chem'(23); 'geos-5'(3),,
QBCACXIU,,'aqua/airs'(2), ,,AIRX3STD;AIRS2STC
QCAJQ82D,,'aura/omi'(2), ,,OMTO3e
QEUP722A,,'terra/modis'(9); 'aqua/modis'(7); 'aura/omi'(1), ,,MAM06S0;MOD11CM1D;OMMYDCLD
QIXVHZSI,,'scisat-1/ace/ace-fts'(2); 'aura/mls'(2); 'aura/omi'(2); 'aura/mls----level 2'(2), ,,ML2DGG;OMTO3e;ML2O3;OMMYDCLD;ML2T
QJ3EH6CT,,'aura/mls'(3); 'aura/mls----level 2'(1); 'uars/hrdi'(1); 'uars/solstice'(1), ,,UARHR3AL;ML2T;ML2O3
QMK3DAX6,,'aura/omi'(5), 'gdas'(1),,OMMYDCLD;OMTO3e;OMSO2e
QNH38TK7,,'aura/omi'(1), ,,
QPIRERUZ,,'aqua/modis'(5); 'aura/omi'(1), ,,OMI_MINDS_NO2d;OMNO2d;MAM06S0;OMMYDCLD
QPTV3C3Z,,'aura/omi'(2), 'geos-chem'(1),,OMTO3e
QPU8N23E,,'terra/modis'(4); 'aqua/modis'(4); 'aqua/airs'(3); 'meteosat/seviri'(1), ,,MAM05S0;AIRX3STD
QT5DUUHI,,'aura/omi'(1), ,,OMNO2d;OMI_MINDS_NO2d
QT5EUMII,,'aura/omi'(2), ,,OMTO3e
QUXM6VNP,,'aura/omi'(1), ,,
QWTRLAWN,,'aura/omi'(2); 'aqua/modis'(1), ,,MAM06S0;OMTO3e;OMMYDCLD
R4E4P5MX,,, ,,
R5DH2FIK,,'aura/mls'(16), ,,ML2T;ML2GPH;ML2H2O
R8JDRP2T,,'aqua/modis'(15); 'terra/modis'(7); 'aura/omi'(1), ,,MAM05S0
R9CHKMVF,,, ,,
RAWPBGVR,,'aura/omi'(3), ,,OMNO2d;OMTO3e;OMI_MINDS_NO2d
RAXU7CRY,,'aura/omi'(3), ,,OMNO2d;OMI_MINDS_NO2d
RBDXD9CS,,'aura/mls'(2), 'geos-5'(1),,ML2N2O;ML2T;ML2BRO
RGHZUIE6,,, ,,
RI2C2GX8,,'aura/omi----level-2'(1), 'geos-chem'(22); 'geos-5'(1),,OMO3PR;OMI_MINDS_NO2;OMMYDCLD
RK2VEKSL,,'oco-2/oco-2'(2); 'noaa-20/cris'(2); 'aqua/airs'(1); 'aura/omi'(1); 'suomi-npp/cris'(1); 'suomi-npp/omps'(1); 'sentinel-5p/tropomi'(1), 'geos-5'(4),,SNDRJ1IML2CCPRET;TRPSDL2COCRSWCF;SNDRJ1CrISL1B;S5P_L2__CO____;S5P_L2__CLOUD__HiR;SNDRSNIML2CCPRET;SNPPCrISL1B;OMPS_NPP_NMTO3_L3_DAILY;AIRX3STD;OMTO3e;OMMYDCLD;S5P_L2__O3_TCL;OCO2_L2_Lite_FP;AIRS2STC;S5P_L2__CH4____HiR
RQRLR3AI,,'aura/omi'(1); 'sentinel-5p/tropomi'(1), ,,OMNO2d;S5P_L2__NO2____HiR;OMI_MINDS_NO2d
RXMEJYP3,,'oco-2/oco-2'(4); 'aura/omi'(3); 'aura/mls'(2); 'sentinel-5p/tropomi'(2); 'aqua/airs'(1); 'nimbus-7/toms'(1); 'sorce/sim'(1); 'sorce/solstice'(1), ,,OMSO2e;OMBRO;ML3DBOH;S5P_L2__HCHO___HiR;S5P_L2__NO2____HiR;OMI_MINDS_NO2d;ML2N2O;S5P_L2__SO2____HiR;TOMSN7L3;ML2O3;ML2BRO;OCO2_L2_Lite_FP;OMHCHO;OMNO2d;OMTO3e;S5P_L2__O3_TCL;ML2DGG;AIRX2RET;AIRX3STD;S5P_L2__CO____;MSAQSO2L4;ML2CO;AIRS2STC
RY3ZPUHS,,'aura/omi'(2), 'geos-chem'(8),,OMTO3e
RYAV6XB5,,'aura/omi'(1), 'geos-chem'(21); 'merra'(2); 'merra-2'(2),,OMNO2d;OMI_MINDS_NO2d
RYJ3ZFHS,,'aura/omi'(7); 'nimbus-7/toms'(1); 'aura/mls'(1); 'aqua/airs'(1); 'ep-toms/toms'(1); 'aqua/modis'(1), ,,TOMSN7L3;OMSO2e;TOMSEPL3;ML2DGG;AIRX2RET;OMTO3e;ML2O3;AIRX3STD;MSAQSO2L4
RZH2D7NS,,'aura/omi'(1), ,,OMTO3e
S38UTD23,,'aqua/modis'(10); 'aura/omi'(6); 'terra/modis'(1), ,,
S3UBY972,,, ,,
S5GXIEGT,,'aura/omi'(3), ,,OMNO2d;OMI_MINDS_NO2d
S7N64JJM,,, ,,
SA8UI6SG,,'oco-2/oco-2'(1), ,,
SBZ54ZN2,,'aura/omi'(1), ,,OMNO2d;OMI_MINDS_NO2d
SCTRLD8T,,'aura/omi'(10), ,,OMTO3e;OMMYDCLD
SFKAKDRQ,,'aura/omi'(2), ,,OMTO3e
SGB2FBVB,,'aura/omi'(1); 'terra/modis'(1), 'geos-chem'(35); 'geos-5'(5),,OMNO2d;OMI_MINDS_NO2d
SGCKZ524,,'aura/omi'(1), ,,
SHTX5RGN,,'aura/omi'(1), 'geos-chem'(39),,OMHCHO;OMMYDCLD
SIB8SMTA,,'aura/omi'(1), ,,OMNO2d;OMI_MINDS_NO2d
SKPNWB6H,,'aura/mls'(21); 'uars/haloe'(8); 'uars/mls'(7); 'scisat-1/ace/ace-fts'(1), 'geos-5'(2); 'gdas'(1),,UARML3AT;ML2GPH;UARHA2FN;GozMmlpH2O;ML2T;ML2H2O
SL8FE4Y3,,'aura/mls----level 2'(2); 'aura/mls'(1), ,,ML2T;ML2GPH
SLJ2P3V7,,'aura/mls'(4); 'uars/mls'(2), ,,UARML3AT;ML2DGG;ML2O3;GozMmlpO3;ML2T
SM7KTX9E,,'aura/omi'(2), ,,OMNO2d;OMI_MINDS_NO2d
SN6UBUEL,,'aqua/modis'(1); 'aura/omi'(1), ,,
SRWLQBFE,,, ,,
SSE7C6C5,,'aura/omi'(1), 'geos-chem'(53); 'geos-5'(1),,OMNO2d;OMMYDCLD;OMI_MINDS_NO2d
SSZCRNZB,,'aura/omi'(3); 'aqua/modis'(1), ,,OMNO2d
SU9N9VAH,,, ,,
SWKVV5P6,,'sorce/solstice'(11); 'noaa-17/sbuv/2'(5); 'noaa-18/sbuv/2'(4); 'aura/omi'(3); 'uars/solstice'(2); 'noaa-16/sbuv/2'(2); 'nimbus-7/sbuv'(1); 'noaa-9/sbuv/2'(1); 'sorce/sim'(1); 'uars/susim'(1); 'noaa-11/sbuv/2'(1), ,,OMTO3e;MSO3L3zm5;SBUVN07L2
SYP3QV6L,,'aura/omi'(2); 'suomi-npp/omps'(1), ,,OMSO2e;OMTO3e;OMPS_NPP_NMSO2_PCA_L2;OMPS_NPP_NMTO3_L3_DAILY
SZUGC9YK,,, 'geos-chem'(49); 'geos-5'(17); 'merra'(2); 'merra-2'(2),,
T2EWRIFJ,,'aura/omi'(1), ,,OMTO3e;OMMYDCLD
T32TVVMW,,'terra/modis'(5); 'aqua/modis'(3); 'aura/omi'(2); 'aqua/modis----level 2'(1); 'terra/modis----level 2'(1); 'aura/mls'(1), ,,ML2N2O;OMSO2e;ML2DGG;OMNO2d;OMTO3e;ML2O3;OMI_MINDS_NO2d
T4UYPSYT,,'aura/mls'(7), ,,ML2T
T5HNXEBC,,'aqua/modis'(1); 'aura/omi'(1), ,,
T725XEQX,,'terra/modis'(16); 'aqua/modis'(16); 'trmm/tmi'(1), ,,MAM06S0;LPRM_TMI_DY_SOILM3;MOD11CM1D
T79DW7G3,,'aura/omi'(1), 'merra'(3); 'merra-2'(2); 'geos-5'(2); 'geos-chem'(2),,OMHCHO;OMMYDCLD
TAH77489,,, ,,
TAWNIWIM,,'aura/omi'(2); 'aqua/modis'(1), ,,OMNO2d;OMTO3e;OMI_MINDS_NO2d
TBCEKQY6,,'aura/omi'(2), 'geos-5'(1); 'geos-chem'(1),,OMNO2d;OMI_MINDS_NO2d
TC7UYG3W,,'aura/omi----level-3'(2); 'terra/modis'(1); 'aqua/modis'(1), ,,
TCEQZEHQ,,'aura/omi'(1), 'geos-chem'(2); 'geos-5'(2),,OMNO2d;OMMYDCLD;OMI_MINDS_NO2d
TCG9QNYL,,'aura/omi'(2), ,,OMTO3e
TE4N34RI,,'aura/mls'(1); 'aura/omi'(1); 'terra/modis'(1); 'aqua/modis'(1), 'environmental modeling'(1),,OMTO3e;ML2O3;OMI_MINDS_NO2d
TEIJ4MLA,,'aura/omi'(8); 'nimbus-4/buv'(1); 'meteor-3/toms'(1); 'nimbus-7/toms'(1); 'aura/omi----level-2'(1), ,,TOMSM3L3;TOMSN7L3;MSO3L3zm5;OMTO3e;OMO3PR
TFTE6JKE,,'aura/omi'(1), ,,
TGMBFVTK,,'aura/omi'(1), 'geos-chem'(1),,OMNO2d;OMI_MINDS_NO2d
TIWRGMYH,,'terra/modis'(4); 'aqua/modis'(3); 'aura/omi'(2), 'merra'(2); 'merra-2'(2),,MAM06S0;MOD11CM1D;OMMYDCLD
TJSDRXXD,,'aura/omi'(3), ,,OMNO2d;OMTO3e;OMI_MINDS_NO2d
TKDIS5IM,,'aura/omi'(2), ,,OMI_MINDS_NO2d;OMNO2d;OMMYDCLD;OMSO2e
TKZK5LG9,,'aura/omi'(5); 'aura/mls'(1), 'geos-5'(1),,OMTO3e;ML2O3;OMMYDCLD;ML2T;ML2CO;ML2H2O
TMDDEKLF,,'aqua/modis'(12); 'aura/omi'(2); 'aqua/modis----level 2'(1); 'terra/modis'(1), ,,MAM06S0;OMTO3e;MOD11CM1D;OMMYDCLD
TMJ68CXS,,'aura/omi'(1), 'gdas'(1),,OMNO2d;OMI_MINDS_NO2d
TPEXVHUE,,, 'geos-chem'(3),,
TREIUQWI,,'aura/omi'(1), 'geos-chem'(2),,OMNO2d;OMTO3e;OMI_MINDS_NO2d
TRR9DV4E,,'aura/omi'(10), ,,OMNO2d;OMI_MINDS_NO2d
TSUWIPUH,,'aqua/modis'(3); 'aura/omi'(1); 'aqua/modis----level 3'(1), 'geos-chem'(8); 'geos-5'(1),,OMHCHO
TT9KFA4Q,,'aura/omi'(2), 'geos-chem'(21),,OMNO2d;OMMYDCLD;OMI_MINDS_NO2d
TV5DPUQX,,'aura/omi'(2); 'terra/modis'(1), 'geos-chem'(30); 'geos-5'(3),,OMNO2d;MOD11CM1D;OMMYDCLD;OMI_MINDS_NO2d
TVF9X272,,'aura/omi'(1), 'geos-chem'(2),,OMNO2d;OMI_MINDS_NO2d
TYA74TVN,,'aura/omi'(3); 'nimbus-7/toms'(1); 'nimbus-7/thir'(1), ,,OMTO3e;MSAQSO2L4;TOMSN7L3;OMSO2e
TYKZIQ3Q,,'aura/omi'(4); 'aura/mls'(1), 'merra'(4); 'merra-2'(4),,ML2HNO3;OMTO3e;ML2O3;OMMYDCLD;ML2T;OMI_MINDS_NO2d
TYS58ZIA,,'aura/omi'(1); 'meteosat/seviri'(1); 'sentinel-5p/tropomi'(1), ,,OMTO3e;S5P_L2__O3_TCL
TZ8UZB55,,'aura/mls'(1); 'uars/mls'(1); 'uars/haloe'(1), ,,
U2TGZWAA,,'aura/omi'(1), ,,OMSO2e;OMNO2d;MSAQSO2L4;OMI_MINDS_NO2d
U2Z82QYT,,'aura/omi'(1), 'geos-chem'(21); 'merra'(5),,OMTO3e;OMMYDCLD
U4BDBYKZ,,'aura/omi'(1), 'geos-chem'(4); 'geos-5'(2),,OMNO2d;OMMYDCLD;OMI_MINDS_NO2d
U7CCAWVH,,'aura/omi'(1), ,,OMMYDCLD
UA6YMJRP,,'aura/omi'(1); 'aqua/modis'(1), 'geos-chem'(18); 'geos-5'(1),,OMSO2e;OMNO2d;OMTO3e;OMMYDCLD;MAM06S0;OMI_MINDS_NO2d
UB46T6FE,,, ,,
UDT4ELVS,,'aura/omi'(1), 'gdas'(1),,OMSO2e;OMNO2d;OMI_MINDS_NO2d
UGWNXBAI,,'aura/omi'(4); 'terra/modis'(2); 'aqua/modis'(2), 'geos-chem'(1); 'gdas'(1),,OMNO2d;OMI_MINDS_NO2d
UHGEW659,,'aura/mls'(2); 'aura/omi'(2), 'geos-5'(4); 'merra'(1),,OMTO3e;ML2O3
UJTS6LF3,,'meteor-3/toms'(3); 'aura/omi'(2); 'suomi-npp/omps'(1); 'nimbus-7/sbuv'(1); 'noaa-9/sbuv/2'(1), 'merra'(1); 'merra-2'(1),,TOMSM3L3;MSO3L3zm5;OMPS_NPP_NMTO3_L3_DAILY;OMTO3e;OMMYDCLD;SBUVN07L2
UJYXNX9Z,,'aura/omi'(1), ,,OMSO2e
UKJS553Y,,'aura/omi'(1), ,,OMNO2d;OMI_MINDS_NO2d
UL4DRCTU,,'aura/omi'(1), 'geos-chem'(7); 'geos-5'(1),,OMNO2d;OMI_MINDS_NO2d
UMA4IZ4W,,, ,,
UMQCHCNP,,'aura/omi'(1), ,,OMNO2d;OMTO3e;OMI_MINDS_NO2d
UMSVMLPG,,'aura/mls'(29), ,,ML2T;ML2H2O
URC8UEZV,,'sentinel-5p/tropomi'(6); 'aura/omi'(1), ,,OMNO2d;S5P_L2__NO2____HiR;OMI_MINDS_NO2d
URSJBRL2,,'aqua/modis'(13); 'terra/modis'(11); 'aura/omi'(6); 'sentinel-5p/tropomi'(5); 'aura/omi----level 3'(1); 'sentinel-5p/tropomi----level 2'(1); 'aqua/modis----level 3'(1); 'terra/modis----level 3'(1), ,,S5P_L2__CO____;OMNO2d;S5P_L2__NO2____HiR;OMI_MINDS_NO2d
UTRBRF53,,'aura/omi'(2), ,,OMNO2d;OMI_MINDS_NO2d
V2ENJGKG,,'aqua/modis'(3); 'aura/omi'(1), ,,OMSO2e
V2F6X3ZW,,'aura/omi'(2), 'merra'(1); 'merra-2'(1),,OMNO2d;OMI_MINDS_NO2d
V364R639,,'aura/omi'(1); 'trmm/pr'(1), ,,OMTO3e
V5IFFWJ2,,'terra/modis'(6); 'aura/omi'(5); 'aqua/modis'(2); 'terra/modis----level 3'(1); 'meteor-3/toms'(1); 'nimbus-7/toms'(1); 'terra/modis----level 2'(1); 'terra/modis----level 1'(1), ,,
V5IRUQI4,,, ,,
V9IWG5TR,,'aura/omi'(1), ,,OMMYDCLD;OMSO2e
VBLFLRGM,,'aqua/modis'(4); 'terra/modis'(3); 'aqua/airs'(1); 'dmsp/ssmis'(1); 'meteosat/seviri'(1); 'gpm/gmi'(1), ,,MAM06S0;MOD11CM1D;GPM_1CGPMGMI_R;AIRX3STD
VC9WW4RD,,'aura/omi'(2); 'terra/modis'(1); 'aqua/modis'(1), ,,
VFRX6IPU,,, 'geos-chem'(2); 'merra'(2),,
VHSDSHIY,,'aura/omi'(3), 'geos-chem'(23),,OMMYDCLD
VL8R9KQQ,,'aura/omi'(2); 'sentinel-5p/tropomi'(1); 'aura/omi----level-2'(1), ,,OMO3PR;S5P_L2__O3_TCL;OMTO3e
VLXFU8WC,,'aura/omi'(1); 'sentinel-5p/tropomi'(1), ,,OMNO2d;S5P_L2__NO2____HiR;OMI_MINDS_NO2d
VQQN8HH9,,'aura/mls'(9); 'aura/omi'(8); 'nimbus-7/toms'(2), ,,TOMSN7L3;OMTO3e;ML2O3;OMMYDCLD;ML2T;ML2CO
VQWDB4KX,,'aura/omi'(5); 'aqua/airs'(1), ,,AIRX3STD
VR7KIG42,,'aura/omi'(1), ,,OMTO3e
VS7AIFQS,,'aura/omi'(1), ,,OMTO3e
VSA2UAJI,,, 'merra'(1),,
VSSFHEN6,,'aqua/modis----level-3'(1); 'terra/modis----level-3'(1), ,,
VUJ6GMMW,,'uars/mls'(1); 'aura/mls'(1); 'nimbus-7/toms'(1), ,,GozMmlpO3;ML2O3;TOMSN7L3
VUKM75D3,,, 'geos-chem'(52),,
VW3PVM85,,'aura/omi'(3), ,,OMSO2e
VX5IRBVI,,'aqua/modis'(2); 'aura/omi'(1), ,,
VYCQJQHY,,'aura/mls'(4); 'aura/mls----level 2'(1); 'aura/omi'(1); 'uars/mls'(1); 'uars/haloe'(1); 'aqua/modis'(1), ,,UARML3AT;UARHA2FN;OMTO3e;ML2O3;OMMYDCLD;MAM06S0;GozMmlpO3;ML2T
VZQJJFVR,,'aura/omi'(1), ,,OMNO2d;OMI_MINDS_NO2d
W3BTBHIG,,'aura/omi'(1), ,,
W557D96S,,'aura/omi'(5), ,,OMTO3e;OMMYDCLD
W579X5TA,,'terra/modis'(5); 'aqua/modis'(5); 'aura/omi'(1), 'geos-chem'(4),,OMNO2d;OMI_MINDS_NO2d
W8AMLWVX,,'aura/omi'(2), 'merra'(3); 'geos-chem'(1); 'geos-5'(1),,OMNO2d;OMTO3e;OMI_MINDS_NO2d
W8CV97LG,,'aura/omi'(1), 'geos-chem'(29); 'geos-5'(1),,
W8NSELGJ,,, ,,
W9CBBNJM,,'aura/hirdls'(1), ,,HIRDLS2
WDWQEA73,,'aura/omi'(1); 'sentinel-5p/tropomi'(1), ,,S5P_L2__CO____;OMNO2d;OMMYDCLD;S5P_L2__CLOUD__HiR;S5P_L2__NO2____HiR;OMI_MINDS_NO2d
WEX5N8P3,,'aura/omi'(1), 'merra'(1); 'merra-2'(1),,OMNO2d;OMMYDCLD;OMI_MINDS_NO2d
WH2IUHBQ,,'aura/omi'(2); 'ep-toms/toms'(1), ,,OMTO3e;TOMSEPL3
WH3G7YN2,,, ,,
WH8ZCL7N,,'trmm/tmi'(3); 'aura/omi'(1); 'dmsp/ssm/i'(1); 'aqua/amsr-e'(1); 'trmm/pr'(1), 'tmpa'(13); 'geos-chem'(1),,OMNO2d;LPRM_TMI_DY_SOILM3;OMMYDCLD;LPRM_AMSRE_SOILM2;OMI_MINDS_NO2d
WN2SGAF8,,'terra/modis'(1); 'aqua/modis'(1); 'aura/omi'(1), ,,MOD11CM1D;OMSO2e;OMNO2d;OMTO3e;OMMYDCLD;MAM06S0;OMI_MINDS_NO2d
WPVG24Y5,,'aura/omi'(1); 'sentinel-5p/tropomi'(1), ,,
WUKH42DT,,, ,,
WUWNVQNY,,'aura/omi'(1); 'terra/modis'(1); 'aqua/modis'(1), ,,
WWFVDSAI,,, ,,
