paper, title, mission/instruments, models, manually reviewed, CMR datasets,,,correct, missed, extraneous
IQS8VYD2,,'uars/haloe'(1); 'aura/mls'(1), ,,ML2H2O;GozMmlpH2O;ML2N2O;UARHA2FN;ML3DBO3;GozMmlpO3;ML2CO;ML2T
IS6SCGW2,,'aqua/modis'(13); 'terra/modis'(12); 'aura/omi'(1), ,,MSVOLSO2L4
IWZSI24S,,'aura/omi'(1), ,,OMNO2;OMI_MINDS_NO2d
IXHPVABA,,'aura/omi'(6); 'nimbus-4/buv'(2); 'sentinel-5p/tropomi'(2); 'nimbus-7/sbuv'(1); 'nimbus-7/toms'(1); 'erbs/sage ii'(1); 'noaa-19/sbuv/2'(1); 'noaa-9/sbuv/2'(1); 'aqua/modis'(1); 'terra/modis'(1); 'oco-2/oco-2'(1), ,,SBUV2N19L2;S5P_L2__O3_TCL;OMTO3e;BUVN4L3ZMT;SBUVN07L2;MAM07S0;TOMSN7L3;OMSO2e;GozMmlpO3;S5P_L2__CO____;MSVOLSO2L4;SBUV2N09L2
J25GI4Z5,,, ,,
J2RAX6J6,,'aura/omi'(3); 'suomi-npp/viirs'(1), 'merra'(6); 'merra-2'(5); 'imerg'(5),,SNDRSNCrISL1BIMG;OMNO2;OMI_MINDS_NO2d;OMVFPITMET
J38549GN,,'aura/omi'(1); 'sentinel-5p/tropomi'(1), ,,S5P_L2__NO2____HiR;OMNO2;OMI_MINDS_NO2d
J57YZHHP,,'aura/omi'(2), ,,OMTO3e;OMVFPITMET
J6LL4FLP,,'aura/omi'(3); 'suomi-npp/omps'(1), 'geos-chem'(2); 'geos-5'(2),,OMPS_NPP_NMSO2_L2;OMSO2e
J739EHJM,,, ,,
J7Z7X5TE,,, ,,
J9IWZ54D,,'aura/mls'(1), ,,
JFKYCHDS,,'aqua/modis'(2); 'terra/modis'(2), ,,MAM07S0
JI9WBJZQ,,'aura/mls'(1); 'aura/omi'(1), ,,OMTO3e;ML3DZMBRO;ML3DBO3;OMBRO
JIFLM6MF,,'sentinel-5p/tropomi'(4); 'aura/omi'(2); 'suomi-npp/viirs'(1); 'scisat-1/ace/ace-fts'(1), 'geos-chem'(22),,S5P_L2__NO2____HiR;OMNO2;OMI_MINDS_NO2d
JIH3ZW4L,,'aura/omi'(1), 'gdas'(2); 'geos-chem'(1),,OMNO2;OMI_MINDS_NO2d;OMVFPITMET
JIK6LGPK,,'aura/omi'(1), 'geos-chem'(27),,OMNO2;OMI_MINDS_NO2d;OMVFPITMET
JKXN9YER,,'aura/omi'(2), ,,OMTO3e
JMGZZRTK,,'aqua/modis'(13); 'aura/omi'(5); 'dmsp/ssm/i'(1), 'merra'(12); 'geos-5'(2),,OMTO3e;MAM07S0;OMNO2;GPM_2AGPROFF14SSMI_CLIM;MYD11CM1D;OMI_MINDS_NO2d;OMVFPITMET
JNWRCFKY,,'aura/mls'(8); 'aura/omi'(3); 'terra/modis'(2); 'goes/avhrr'(2); 'uars/haloe'(2); 'uars/mls'(2); 'aqua/modis'(1); 'noaa-7/tovs'(1); 'noaa-9/tovs'(1); 'aqua/amsr-e'(1); 'aqua/airs'(1); 'trmm/tmi'(1), 'merra'(62); 'merra-2'(51); 'geos-5'(1); 'environmental modeling'(1),,GPM_1CAQUAAMSRE;UARHA2FN;ML3DBO3;TOVSA5NF;AMDBLWV;ML2CO;GozMmlpO3;AIRX2RET;ML2T;OMVFPITMET;ML2DGG;MAM05S0;WC_PM_ET_050;MAM07S0;AIRX3STD;MYD11CM1D;MOD11CM1D;OMTO3e;ML2H2O;GozMmlpH2O;AIRHBRAD;GPM_1CTRMMTMI;TRMM_2A12;UARML3AT;TOVSAMNC
JSA2R4SM,,'aqua/modis'(5); 'terra/modis'(5); 'aura/omi'(3); 'aqua/modis----level 3'(2); 'terra/modis----level 3'(2); 'aura/omi----level 3'(1), ,,
JUJIENSB,,'aura/mls'(1); 'aura/omi'(1), ,,OMTO3e;ML3DBO3;ML2CO;ML2T;OMVFPITMET
JXZLXIAU,,'aura/omi'(1), ,,OMBRO
JZM7G2T9,,'aqua/modis'(2); 'aura/omi'(2); 'terra/modis'(2); 'aqua/modis----level 2'(2); 'terra/modis----level 2'(2); 'oco-2/oco-2'(1), ,,OMNO2;OMI_MINDS_NO2d
K29QH454,,'terra/modis'(3); 'aqua/modis'(2), ,,
K2IUAF6A,,'aura/mls'(3), ,,ML3DBO3;ML2N2O
K38JTK7D,,'aura/omi'(2), ,,OMTO3e;OMVFPITMET
K39YUJCV,,'aura/omi'(3); 'aura/mls'(2), 'merra'(6); 'geos-5'(1),,OMTO3e;ML3DBO3
K3EIQQIM,,'aqua/modis'(3); 'terra/modis'(3); 'aura/omi'(2), 'geos-chem'(1),,
K435SBDS,,'aura/omi'(1), ,,OMTO3e;OMNO2;OMI_MINDS_NO2d;OMVFPITMET
K5DM27NS,,'sentinel-5p/tropomi'(2), ,,S5P_L2__O3_TCL
K88P3LF8,,'aqua/modis'(2); 'terra/modis'(2); 'aura/omi'(1), ,,OMNO2;OMI_MINDS_NO2d
KGBJBNR7,,'aura/omi'(4), ,,OMTO3e
KGLSSERI,,, ,,
KIXU4R74,,'aura/omi'(3); 'suomi-npp/omps'(1), ,,OMPS_NPP_LP_L2_AER675_DAILY;OMTO3e;OMVFPITMET
KRRSGQB8,,'aura/mls'(18); 'scisat-1/ace/ace-fts'(1), 'merra-2'(7); 'merra'(7),,ML2T;ML3DBO3
KTGSPKIT,,'aqua/modis'(1), 'geos-5'(4),,MYD11CM1D
KURXFJMF,,'aura/omi'(1), 'geos-chem'(7),,OMNO2;OMI_MINDS_NO2d
KVIPCLYU,,'aura/mls'(16); 'aura/omi'(2), ,,OMTO3e;ML3DBO3;ML2T;OMVFPITMET
KVPQHV72,,, ,,
KYKPW5TR,,, 'geos-chem'(12); 'geos-5'(6),,
KYNPZR99,,'aura/omi'(1), ,,OMNO2;OMI_MINDS_NO2d
KYNREAM5,,'aura/omi'(2), 'geos-chem'(1),,OMNO2;OMI_MINDS_NO2d
KZFCBECC,,'aura/omi'(1), ,,OMNO2;OMTO3e;OMI_MINDS_NO2d
KZIPPHZK,,'aura/omi'(2), 'geos-chem'(1),,OMNO2;OMI_MINDS_NO2d;OMVFPITMET
L37YQB77,,, ,,
L39BC9HV,,, 'gdas'(9),,
L6K745ZR,,, ,,
L8BXH2N5,,'aura/mls'(3); 'erbs/sage ii'(1), ,,ML2H2O
L9DREIVB,,'aura/omi'(1), ,,OMNO2;OMSO2e;OMI_MINDS_NO2d
L9P9B25X,,'aura/omi'(2), 'geos-chem'(1); 'merra-2'(1); 'merra'(1),,
LCRKHT4D,,'aura/omi'(2); 'aura/mls'(1), 'merra'(2),,OMTO3e;OMNO2;ML2N2O;ML3DBO3;ML2HO2;OMI_MINDS_NO2d;ML2DGG
LD229SKH,,'oco-2/oco-2'(4); 'aura/omi'(1); 'iss/oco-3'(1), 'geos-chem'(1),,OCO3_L2_ABand;OCO2_L2_Lite_FP;OMI_MINDS_NO2d;OMNO2
LEB3WNHG,,'terra/modis'(5); 'aqua/modis'(4), ,,
LG8HGG3I,,, ,,
LMXVXWYE,,'aqua/airs'(2); 'aura/omi'(2); 'aura/mls'(2); 'aqua/amsu-a'(1); 'aqua/amsu-a----level 2'(1), ,,ML3DBO3;OMTO3e;AIRX3STD;AIRX2RET
LMZV4X8X,,'aqua/modis'(2), ,,
LQ8ZVNJY,,'aura/omi'(2); 'aura/mls'(1), 'geos-chem'(2),,OMTO3e;OMNO2;ML2N2O;ML3DBO3;OMI_MINDS_NO2d;ML2DGG
LR2BSSDG,,'aura/omi'(2), ,,OMTO3e;OMNO2;OMI_MINDS_NO2d
LR7AWH69,,'aura/omi'(2); 'terra/modis----level 3'(1), ,,OMNO2;OMSO2e;OMI_MINDS_NO2d
LRALHB7K,,, ,,
LVX56W9P,,'aura/omi'(2), 'geos-chem'(7); 'geos-5'(1),,OMNO2;OMI_MINDS_NO2d;OMVFPITMET
LW5WVW6L,,'aura/omi'(2); 'sentinel-5p/tropomi'(1), ,,S5P_L2__NO2____HiR;OMNO2;OMI_MINDS_NO2d
LWRUGEQP,,'aqua/modis'(9); 'terra/modis'(9); 'aura/omi'(1), ,,MYD11CM1D;MOD11CM1D;OMVFPITMET
LYQD5B98,,, 'geos-chem'(1),,
M247PNZ7,,'aura/omi'(3); 'aqua/airs'(3); 'suomi-npp/omps'(1); 'suomi-npp/cris'(1); 'suomi-npp/viirs'(1), ,,OMTO3e;SNDRSNIML3CDCCPN;OMPS_NPP_LP_L2_AER675_DAILY;OMSO2e;AIRX3STD;OMPS_NPP_NMSO2_L2;AIRX2RET
M3LKIIBZ,,'aura/omi'(1), ,,
M3WLPWAT,,'aura/mls'(5); 'aura/omi'(4); 'aqua/modis'(1), ,,OMTO3e;MAM07S0;ML3DBO3;ML2CO;ML2DGG
M6U49HPG,,'aura/omi'(2); 'aqua/modis'(2); 'terra/modis'(1); 'suomi-npp/viirs'(1), ,,
M7HA6LVA,,'sorce/tim'(40); 'sorce/sim'(27); 'sorce/solstice'(17); 'aura/omi'(1); 'sorce/tim----level 3'(1); 'sorce/sim----level 3'(1); 'sorce/solstice----level 3'(1), ,,
M83C3YLH,,'aura/omi'(1), ,,
M8UWK36H,,'aura/omi'(1), ,,OMTO3e;OMVFPITMET
M93JDTK3,,'oco-2/oco-2'(8); 'goes/avhrr'(4); 'aura/mls'(2); 'suomi-npp/omps'(1); 'aura/omi'(1); 'meteosat/seviri'(1), ,,ML3DBSO2;OCO3_L2_Standard;OMPS_NPP_NMSO2_L2;OMSO2e;ML2CO;ML2DGG;ML3DBHCL;OCO2_L2_Lite_FP;ML2T;OMVFPITMET
MBM79VTZ,,, ,,
MBTGZ2P3,,'aura/omi'(1), ,,OMNO2;OMI_MINDS_NO2d
MCUTJMCG,,'aura/omi'(2); 'himawari-8/ahi'(1), 'gdas'(1),,
MFAP9ZQP,,'aura/omi'(2), ,,OMTO3e
MGHH68ME,,'aura/omi'(2), 'gdas'(1),,OMNO2;OMTO3e;OMI_MINDS_NO2d
MJF23NUR,,'aura/mls'(1); 'uars/mls'(1); 'scisat-1/ace/ace-fts'(1), 'merra'(2),,ML3DBCLO;ML3DBO3;UARML3AT;GozMmlpO3
MJRBN9X5,,'aura/omi'(5); 'sentinel-5p/tropomi'(1), ,,S5P_L2__NO2____HiR;OMNO2;S5P_L2__CLOUD_;OMI_MINDS_NO2d;OMVFPITMET
MJYUHUE3,,'aura/omi'(2); 'sentinel-5p/tropomi'(1), 'observation based'(1),,S5P_L2__O3_TCL;OMTO3e
MLB97I7Q,,'aura/omi'(1), ,,OMSO2e
MLCD9EBT,,'aura/omi'(2), 'geos-chem'(30),,OMNO2;OMI_MINDS_NO2d
MNE2TKRJ,,, ,,
MRKZI3Z2,,'aqua/airs'(1), ,,
MRWUFFWN,,'aura/omi'(4); 'trmm/virs'(1); 'trmm/tmi'(1); 'trmm/pr'(1); 'nimbus-7/toms'(1), ,,TOMSN7L3;OMTO3e
MSKVENRR,,'aqua/airs'(2); 'meteosat/seviri'(1); 'aura/omi'(1), 'geos-chem'(2),,OMTO3e;OMSO2e;AIRHBRAD;AIRX3STD;AIRX2RET;OMVFPITMET
MU3P6E9A,,'aura/omi'(4), ,,OMTO3e;OMVFPITMET
MV45UT9R,,'aura/omi'(7), 'geos-chem'(1),,OMNO2;OMSO2e;OMI_MINDS_NO2d
MYXS8MM3,,'cloudsat/cloudsat-cpr'(1); 'aqua/modis'(1), ,,AIRSM_CPR_MAT;MYD11CM1D;MAM07S0
MZ854CYR,,'aura/omi'(4); 'terra/modis'(4); 'aqua/modis'(3); 'suomi-npp/omps'(1), ,,OMTO3e;MAM07S0;OMPS_NPP_LP_L2_AER675_DAILY;OMSO2e;OMPS_NPP_NMSO2_L2;OMPS_NPP_NMSO2_PCA_L2;MSVOLSO2L4
MZZU6WFH,,'aura/omi'(1), ,,OMNO2;OMTO3e;OMI_MINDS_NO2d;OMSO2e
N4E6Y8IB,,'aura/omi'(1); 'aqua/modis'(1), 'geos-chem'(18),,OMNO2;OMI_MINDS_NO2d
N4EBTJ9G,,'aura/omi'(5); 'aura/omi----level 2'(1), ,,OMNO2;OMI_MINDS_NO2d;OMI_MINDS_NO2
N4NYKG3H,,'aura/omi'(3), ,,OMTO3e
N89XE8DJ,,, ,,
N9I8RNEK,,'sentinel-5p/tropomi'(2); 'aura/omi'(1), ,,S5P_L2__NO2____HiR;S5P_L2__O3_TCL;OMTO3e;OMNO2;S5P_L2__CLOUD_;OMI_MINDS_NO2d;OMVFPITMET
NAWQYVNR,,'aura/omi'(1), ,,OMTO3e;OMVFPITMET
NBSQ79IK,,'sentinel-5p/tropomi'(3); 'aqua/modis'(1); 'terra/modis'(1), ,,S5P_L2__NO2____HiR;S5P_L2__CO____
NC2YIYQ7,,'aura/omi----level 1'(1); 'aura/omi'(1), 'geos-chem'(19); 'geos-5'(2),,OMNO2;OMTO3e;OMVFPITMET;OMI_MINDS_NO2d
NCVQGSHH,,'aura/omi'(1); 'aqua/modis'(1), 'geos-chem'(6),,OMNO2;OMI_MINDS_NO2d
NF3KGNFU,,, ,,
NHLGDWGL,,'aura/mls'(1); 'aura/omi'(1), ,,OMTO3e;OMNO2;ML2N2O;ML3DBO3;ML2CO;OMI_MINDS_NO2d;ML2DGG
NIY8LQIG,,'aura/mls'(2); 'aura/omi'(1); 'nimbus-7/sbuv'(1); 'noaa-18/sbuv/2'(1), ,,OMTO3e;SBUVN07L2;SBUV2N18L2;ML3DBO3
NJ7NJ5I5,,, 'merra-2'(2); 'geos-5'(2); 'merra'(2),,
NM48TCA2,,'aura/omi'(4), ,,OMSO2e
NMWE72WM,,'aura/omi'(1), ,,OMNO2;OMTO3e;OMI_MINDS_NO2d
NPGWH8A9,,'terra/modis'(2); 'aqua/airs'(1); 'aqua/modis'(1); 'aura/omi'(1), ,,MAM05S0;WC_PM_ET_050;AIRHBRAD;AIRX3STD;MYD11CM1D;MOD11CM1D;OMVFPITMET
NQ7IVFTT,,'terra/modis'(8); 'aqua/modis'(7); 'aura/omi'(1), ,,OMSO2e;MSVOLSO2L4;MYD11CM1D;MOD11CM1D;OMVFPITMET
NQNZBRBE,,'aqua/modis'(2); 'sentinel-5p/tropomi'(1), ,,S5P_L2__NO2____HiR;S5P_L2__O3_TCL;MYD11CM1D;S5P_L2__CLOUD_
NRPCATSV,,'uars/haloe'(1), ,,UARHA2FN;GozMmlpO3
NRPQPVQL,,, 'gdas'(1),,
NSI82R4J,,'aura/omi'(1), ,,OMSO2e;OMVFPITMET
NTDR3MKZ,,'aura/omi'(1); 'sentinel-5p/tropomi'(1), ,,S5P_L2__O3_TCL;OMTO3e
NYCA2FTF,,'aura/omi'(3); 'aura/mls'(1); 'aura/hirdls'(1), ,,ML3DBO3;H3ZFCO3;OMTO3e
NYSDUV7U,,'aura/omi'(3); 'sentinel-5p/tropomi'(2); 'aqua/modis'(1); 'terra/modis'(1), ,,S5P_L2__CO____;OMBRO
NZ3Q2JK3,,'aura/hirdls'(1), ,,
P2DHF65L,,'aura/omi'(3); 'aqua/modis'(1), 'geos-chem'(20),,OMNO2;OMI_MINDS_NO2d;OMSO2e
P3CFS73M,,'aura/omi'(1), ,,
P87JHCZ7,,'aqua/modis'(1); 'terra/modis'(1), ,,MAM05S0;WC_PM_ET_050
PCKT8TY7,,'aqua/modis'(2); 'cloudsat/cloudsat-cpr'(1), ,,AIRSM_CPR_MAT;MYD11CM1D
PE344R97,,'aura/omi'(1), 'geos-chem'(7),,OMTO3e;OMVFPITMET
PFWZC34B,,'aura/omi'(5), ,,OMTO3e
PGR89JFB,,'aqua/modis'(2); 'aura/omi'(1); 'terra/modis'(1), ,,MAM07S0;OMNO2;OMTO3e;OMI_MINDS_NO2d
PHY5AWBQ,,'aqua/modis'(2); 'aura/omi'(1), 'geos-5'(23); 'geos-chem'(22),,MAM05S0;OMNO2;MYD11CM1D;OMI_MINDS_NO2d;OMVFPITMET
PJKT2LPH,,'aura/omi'(1), 'geos-chem'(3),,OMNO2;OMTO3e;OMI_MINDS_NO2d
PL8DJUYB,,'aqua/modis'(11); 'aura/omi'(1), 'geos-chem'(1),,OMNO2;OMI_MINDS_NO2d
PLPSNEAJ,,'terra/modis'(4); 'aqua/modis'(3); 'aqua/modis----level 2'(3); 'aura/omi'(1), ,,
PMDG43NS,,, 'geos-chem'(4),,
PNDABB98,,, ,,
PNPHNPZT,,'aqua/modis'(1); 'terra/modis'(1); 'aura/omi'(1), ,,
PS92XGXU,,'aqua/modis'(2); 'aura/omi'(1), ,,
PUJD7PME,,'aura/omi'(1); 'sentinel-5p/tropomi'(1), 'geos-5'(2),,S5P_L2__NO2____HiR;OMNO2;S5P_L2__CLOUD_;OMI_MINDS_NO2d;OMVFPITMET
PVFELNQU,,'aura/omi'(1), ,,OMTO3e
PWYYCTYJ,,'suomi-npp/omps'(1); 'aura/omi'(1), 'geos-chem'(35),,OMPS_NPP_NMNO2_L2;OMNO2;OMSO2e;OMPS_NPP_NMSO2_L2;OMI_MINDS_NO2d
Q4IDKVAI,,, ,,
Q6HQXMH4,,'aura/omi'(4); 'dmsp/ssmis'(1), 'merra-2'(5); 'merra'(5),,GPM_1CF16SSMIS;OMTO3e
Q8JJZS2U,,'aura/omi'(2); 'sentinel-5p/tropomi'(2), ,,S5P_L2__NO2____HiR;S5P_L2__O3_TCL;OMTO3e;OMNO2;OMI_MINDS_NO2d
Q9G3IGCJ,,'aura/omi'(2), ,,OMTO3e
QA43B5YB,,'aura/omi'(1), ,,OMNO2;OMI_MINDS_NO2d;OMVFPITMET
QAIJFBJ5,,, 'geos-chem'(23); 'geos-5'(3),,
QBCACXIU,,'aqua/airs'(2), ,,AIRHBRAD;AIRX3STD;AIRX2RET
QCAJQ82D,,'aura/omi'(2), ,,OMTO3e
QEUP722A,,'terra/modis'(9); 'aqua/modis'(7); 'aura/omi'(1), ,,MYD11CM1D;MOD11CM1D;OMVFPITMET
QIXVHZSI,,'scisat-1/ace/ace-fts'(2); 'aura/mls'(2); 'aura/omi'(2); 'aura/mls----level 2'(2), ,,OMTO3e;ML2CLO;ML3DBCLO;ML3DBO3;ML2DGG;ML2T;OMVFPITMET
QJ3EH6CT,,'aura/mls'(3); 'aura/mls----level 2'(1); 'uars/solstice'(1); 'uars/hrdi'(1), ,,UARHR3AL;ML3DBO3;ML2T;ML2DGG
QMK3DAX6,,'aura/omi'(5), 'gdas'(1),,OMTO3e;OMVFPITMET;OMSO2e
QNH38TK7,,'aura/omi'(1), ,,
QPIRERUZ,,'aqua/modis'(5); 'aura/omi'(1), ,,MYD11CM1D;OMNO2;OMI_MINDS_NO2d;OMVFPITMET
QPTV3C3Z,,'aura/omi'(2), 'geos-chem'(1),,OMTO3e
QPU8N23E,,'aqua/modis'(4); 'terra/modis'(4); 'aqua/airs'(3); 'meteosat/seviri'(1), ,,MAM05S0;WC_PM_ET_050;AIRX3STD
QT5DUUHI,,'aura/omi'(1), ,,OMNO2;OMI_MINDS_NO2d
QT5EUMII,,'aura/omi'(2), ,,OMTO3e
QUXM6VNP,,'aura/omi'(1), ,,
QWTRLAWN,,'aura/omi'(2); 'aqua/modis'(1), ,,MYD11CM1D;MAM07S0;OMTO3e;OMVFPITMET
R4E4P5MX,,, ,,
R5DH2FIK,,'aura/mls'(16), ,,ML2GPH;ML2H2O;ML2T
R8JDRP2T,,'aqua/modis'(15); 'terra/modis'(7); 'aura/omi'(1), ,,MAM05S0;WC_PM_ET_050
R9CHKMVF,,, ,,
RAWPBGVR,,'aura/omi'(3), ,,OMNO2;OMTO3e;OMI_MINDS_NO2d
RAXU7CRY,,'aura/omi'(3), ,,OMNO2;OMI_MINDS_NO2d
RBDXD9CS,,'aura/mls'(2), 'geos-5'(1),,ML3DZMBRO;ML2T;ML2N2O
RGHZUIE6,,, ,,
RI2C2GX8,,'aura/omi'(1), 'geos-chem'(22); 'geos-5'(1),,OMTO3e;OMNO2;OMI_MINDS_NO2d;OMVFPITMET
RK2VEKSL,,'oco-2/oco-2'(2); 'noaa-20/cris'(2); 'aura/omi'(1); 'aqua/airs'(1); 'suomi-npp/omps'(1); 'suomi-npp/cris'(1); 'sentinel-5p/tropomi'(1), 'geos-5'(4),,S5P_L2__O3_TCL;S5P_L2__CH4___;OMTO3e;SNDRSNIML3CDCCPN;SNDRJ1IML2CCPRET;OMPS_NPP_LP_L2_AER675_DAILY;SNDRJ1IML2CCPCCR;S5P_L2__CLOUD_;OCO3_L2_Standard;S5P_L2__HCHO__;AIRX3STD;AIRHBRAD;AIRX2RET;S5P_L2__CO____;OCO2_L2_Lite_FP;OMVFPITMET
RQRLR3AI,,'aura/omi'(1); 'sentinel-5p/tropomi'(1), ,,S5P_L2__NO2____HiR;OMNO2;OMI_MINDS_NO2d
RXMEJYP3,,'oco-2/oco-2'(4); 'aura/omi'(3); 'aura/mls'(2); 'sentinel-5p/tropomi'(2); 'aqua/airs'(1); 'nimbus-7/toms'(1); 'sorce/sim'(1); 'sorce/solstice'(1), ,,ML3DZMBRO;OMNO2;TOMSN7L3;ML3DBO3;S5P_L2__HCHO__;S5P_L2__NO2____HiR;OMHCHO;ML2CO;AIRX2RET;S5P_L2__CO____;OMI_MINDS_NO2d;ML2DGG;S5P_L2__O3_TCL;AIRX3STD;OMBRO;OMTO3e;ML2N2O;ML3DBSO2;ML3DBOH;OMSO2e;MSVOLSO2L4;OCO2_L2_Lite_FP
RY3ZPUHS,,'aura/omi'(2), 'geos-chem'(8),,OMTO3e
RYAV6XB5,,'aura/omi'(1), 'geos-chem'(21); 'merra-2'(2); 'merra'(2),,OMNO2;OMI_MINDS_NO2d
RYJ3ZFHS,,'aura/omi'(7); 'nimbus-7/toms'(1); 'aura/mls'(1); 'aqua/airs'(1); 'ep-toms/toms'(1); 'aqua/modis'(1), ,,OMTO3e;MAM07S0;TOMSN7L3;ML3DBSO2;OMSO2e;ML3DBO3;AIRX3STD;AIRX2RET;MSVOLSO2L4
RZH2D7NS,,'aura/omi'(1), ,,OMTO3e
S38UTD23,,'aqua/modis'(10); 'aura/omi'(6); 'terra/modis'(1), ,,
S3UBY972,,, ,,
S5GXIEGT,,'aura/omi'(3), ,,OMNO2;OMI_MINDS_NO2d
S7N64JJM,,, ,,
SA8UI6SG,,'oco-2/oco-2'(1), ,,
SBZ54ZN2,,'aura/omi'(1), ,,OMNO2;OMI_MINDS_NO2d
SCTRLD8T,,'aura/omi'(10), ,,OMTO3e;OMVFPITMET
SFKAKDRQ,,'aura/omi'(2), ,,OMTO3e
SGB2FBVB,,'aura/omi'(1); 'terra/modis'(1), 'geos-chem'(35); 'geos-5'(5),,OMNO2;OMI_MINDS_NO2d
SGCKZ524,,'aura/omi'(1), ,,
SHTX5RGN,,'aura/omi'(1), 'geos-chem'(39),,OMHCHO;OMVFPITMET
SIB8SMTA,,'aura/omi'(1), ,,OMNO2;OMI_MINDS_NO2d
SKPNWB6H,,'aura/mls'(21); 'uars/haloe'(8); 'uars/mls'(7); 'scisat-1/ace/ace-fts'(1), 'geos-5'(2); 'gdas'(1),,ML2H2O;GozMmlpH2O;ML2GPH;UARHA2FN;ML2T;UARML3AT
SL8FE4Y3,,'aura/mls----level 2'(2); 'aura/mls'(1), ,,ML2GPH;ML2T
SLJ2P3V7,,'aura/mls'(4); 'uars/mls'(2), ,,ML3DBO3;ML3DBCLO;GozMmlpO3;ML2T;UARML3AT
SM7KTX9E,,'aura/omi'(2), ,,OMNO2;OMI_MINDS_NO2d
SN6UBUEL,,'aura/omi'(1); 'aqua/modis'(1), ,,
SRWLQBFE,,, ,,
SSE7C6C5,,'aura/omi'(1), 'geos-chem'(53); 'geos-5'(1),,OMNO2;OMI_MINDS_NO2d;OMVFPITMET
SSZCRNZB,,'aura/omi'(3); 'aqua/modis'(1), ,,OMNO2
SU9N9VAH,,, ,,
SWKVV5P6,,'sorce/solstice'(11); 'noaa-17/sbuv/2'(5); 'noaa-18/sbuv/2'(4); 'aura/omi'(3); 'uars/solstice'(2); 'noaa-16/sbuv/2'(2); 'nimbus-7/sbuv'(1); 'sorce/sim'(1); 'uars/susim'(1); 'noaa-11/sbuv/2'(1); 'noaa-9/sbuv/2'(1), ,,SBUV2N16L3zm;OMTO3e;SBUV2N18L2;SBUVN07L2;SBUV2N11L3zm;SBUV2N09L2;SBUV2N17L2
SYP3QV6L,,'aura/omi'(2); 'suomi-npp/omps'(1), ,,OMTO3e;OMPS_NPP_LP_L2_AER675_DAILY;OMPS_NPP_NMSO2_L2;OMSO2e
SZUGC9YK,,, 'geos-chem'(49); 'geos-5'(17); 'merra-2'(2); 'merra'(2),,
T2EWRIFJ,,'aura/omi'(1), ,,OMTO3e;OMVFPITMET
T32TVVMW,,'terra/modis'(5); 'aqua/modis'(3); 'aura/omi'(2); 'aqua/modis----level 2'(1); 'terra/modis----level 2'(1); 'aura/mls'(1), ,,OMTO3e;MAM07S0;OMNO2;ML2N2O;ML3DBSO2;OMSO2e;ML3DBO3;OMI_MINDS_NO2d;ML2DGG
T4UYPSYT,,'aura/mls'(7), ,,ML2T
T5HNXEBC,,'aura/omi'(1); 'aqua/modis'(1), ,,
T725XEQX,,'aqua/modis'(16); 'terra/modis'(16); 'trmm/tmi'(1), ,,MYD11CM1D;MOD11CM1D;GPM_1CTRMMTMI
T79DW7G3,,'aura/omi'(1), 'merra'(3); 'merra-2'(2); 'geos-5'(2); 'geos-chem'(2),,OMHCHO;OMVFPITMET
TAH77489,,, ,,
TAWNIWIM,,'aura/omi'(2); 'aqua/modis'(1), ,,MAM07S0;OMNO2;OMTO3e;OMI_MINDS_NO2d
TBCEKQY6,,'aura/omi'(2), 'geos-5'(1); 'geos-chem'(1),,OMNO2;OMI_MINDS_NO2d
TC7UYG3W,,'aura/omi'(2); 'aqua/modis'(1); 'terra/modis'(1), ,,
TCEQZEHQ,,'aura/omi'(1), 'geos-chem'(2); 'geos-5'(2),,OMNO2;OMI_MINDS_NO2d;OMVFPITMET
TCG9QNYL,,'aura/omi'(2), ,,OMTO3e
TE4N34RI,,'aura/mls'(1); 'aura/omi'(1); 'aqua/modis'(1); 'terra/modis'(1), 'environmental modeling'(1),,OMTO3e;MAM07S0;ML3DBO3;OMI_MINDS_NO2d
TEIJ4MLA,,'aura/omi'(9); 'nimbus-4/buv'(1); 'meteor-3/toms'(1); 'nimbus-7/toms'(1), ,,BUVN4L3ZMT;TOMSN7L3;OMTO3e;TOMSM3L3
TFTE6JKE,,'aura/omi'(1), ,,
TGMBFVTK,,'aura/omi'(1), 'geos-chem'(1),,OMNO2;OMI_MINDS_NO2d
TIWRGMYH,,'terra/modis'(4); 'aqua/modis'(3); 'aura/omi'(2), 'merra-2'(2); 'merra'(2),,MYD11CM1D;MOD11CM1D;OMVFPITMET
TJSDRXXD,,'aura/omi'(3), ,,OMTO3e;OMNO2;OMI_MINDS_NO2d
TKDIS5IM,,'aura/omi'(2), ,,OMNO2;OMSO2e;OMVFPITMET;OMI_MINDS_NO2d
TKZK5LG9,,'aura/omi'(5); 'aura/mls'(1), 'geos-5'(1),,OMTO3e;ML2H2O;ML3DBO3;ML2CO;ML2T;OMVFPITMET
TMDDEKLF,,'aqua/modis'(12); 'aura/omi'(2); 'aqua/modis----level 2'(1); 'terra/modis'(1), ,,MAM06S0;OMTO3e;MAM07S0;MYD11CM1D;MOD11CM1D;OMVFPITMET
TMJ68CXS,,'aura/omi'(1), 'gdas'(1),,OMNO2;OMI_MINDS_NO2d
TPEXVHUE,,, 'geos-chem'(3),,
TREIUQWI,,'aura/omi'(1), 'geos-chem'(2),,OMNO2;OMTO3e;OMI_MINDS_NO2d
TRR9DV4E,,'aura/omi'(10), ,,OMNO2;OMI_MINDS_NO2d
