zotero key, pdf key, title, mission/instruments, models, dois, datasets, dois & datasets mapped
MVVGVHJ8,B2I6L9SM,2016_Rohtash_Study on Comparison of Indian Ozonesonde Data with Satellite Data.pdf,'uars/mls'(29); 'aura/mls'(19); 'noaa-18/sbuv/2'(2); 'nimbus-7/sbuv'(1); 'aura/omi'(1); 'noaa-16/sbuv/2'(1), , 
35MGDULK,X9VQ8GS2,2006_Waters_The Earth observing system microwave limb sounder (EOS MLS) on the aura.pdf,'uars/mls'(16); 'aura/mls'(5); 'aura/omi'(1); 'aura/hirdls'(1), , 
ZQA7VS5D,53ADKVML,2015_de Wit_Coupling in the middle atmosphere related to the 2013 major sudden.pdf,'aura/mls'(2); 'uars/mls'(1); 'uars/windii'(1); 'aura/mls----level 2'(1), , 
5NFUAFWT,XRJSZ6PJ,2018_Strahan_Decline in Antarctic Ozone Depletion and Lower Stratospheric Chlorine.pdf,'aura/mls'(1), 'merra'(8), 
QMW59S6R,TKE9RE65,2015_Inness_Data assimilation of satellite-retrieved ozone carbon monoxide and nitrogen.pdf,'noaa-17/sbuv/2'(1); 'noaa-16/sbuv/2'(1); 'aura/omi'(1); 'noaa-18/sbuv/2'(1); 'aura/mls'(1), , 
NHLYR54Z,B5EGTRJR,2019_Macotela_D‐Region High‐Latitude Forcing Factors.pdf,'aura/mls'(2), , 
N8RJZISC,2SI4C4QF,2018_Zülicke_Coupling of Stratospheric Warmings with Mesospheric Coolings in Observations.pdf,'aura/mls'(3); 'aura/mls----level 2'(1), 'merra'(2), 
ZDXALNIL,FW3D3VY5,2015_Mahesh_Comparative study of the tropospheric ozone derived from satellite data using.pdf,'aura/mls'(11); 'aura/omi'(7), , 
XCP9P9Z3,BBBDF2FA,2017_Elsaesser_An Improved Convective Ice Parameterization for the NASA GISS Global Climate.pdf,'trmm/pr'(2); 'aura/mls'(1), , 
FEI2S8ZW,5M28GUHB,2016_Millán_Case studies of the impact of orbital sampling on stratospheric trend detection.pdf,'aura/mls'(2); 'uars/haloe'(1), , 
3HIRTXMV,ZAM6WF8Q,2019_McPeters_Trend quality ozone from NPP OMPS.pdf,'aura/mls'(4); 'aura/omi'(3), , 
Q9XNP9EE,S2PZ8R8Q,2019_Yan_The efficiency of transport into the stratosphere via the Asian and North.pdf,'aura/mls'(2), 'merra'(7); 'merra-2'(7), 
2JUZ5RXV,BWAXWP3A,2019_Zawedde_Are EEP Events Important for the Tertiary Ozone Maximum.pdf,'aura/mls'(15), , 
33LMBUSX,3XDD3Z5P,2019_Arsenovic_Reactive nitrogen (NO y) and ozone responses to energetic electron.pdf,'aura/mls'(2), , 
EMEUG4PS,T34Y6TN3,2020_Schranz_Small-scale variability of stratospheric ozone during the sudden stratospheric.pdf,'aura/mls'(2), 'merra'(28); 'merra-2'(25), 10.5067/A7S6XP56VZWS; 10.5067/Aura/MLS/DATA2021, , M2I6NPANA; ML2T
3BSBXVPQ,W39KBD8E,2019_Ugolnikov_Optical depths and vertical profiles of stratospheric aerosol based on.pdf,'aura/mls'(1), , 
S2B72CVQ,UX5458P9,2020_Yamazaki_Whole Atmosphere Model Simulations of Ultrafast Kelvin Wave Effects in the.pdf,'aura/mls'(16); 'aura/mls----level 2'(1), , 
WNCGUGFS,MJ6G2TTX,2019_Tao_Multitimescale variations in modeled stratospheric water vapor derived from.pdf,'aura/mls'(7); 'uars/haloe'(1); 'uars/mls'(1), 'merra'(36); 'merra-2'(35), 
5LULDJRA,RRKIRW7J,2018_Schoeberl_Convective Hydration of the Upper Troposphere and Lower Stratosphere.pdf,'aura/mls----level 2'(1), 'merra'(30); 'merra-2'(12); 'geos-5'(1), 
5ERTWYWQ,6EZCZERA,2018_Lau_Origin Maintenance and Variability of the Asian Tropopause Aerosol Layer (ATAL).pdf,, 'merra'(13); 'geos-5'(1), 
DZVM4RC5,5GLXMKGV,2016_Nedoluha_20 years of ClO measurements in the Antarctic lower stratosphere.pdf,'aura/mls'(9); 'uars/mls'(5), 'merra'(12); 'geos-5'(1), 
YFEGQA45,G7FSCEDQ,2016_Chakraborty_Relative influence of meteorological conditions and aerosols on the lifetime of.pdf,'aura/mls'(2); 'aqua/modis'(1), 'merra'(4), 
W87W22J6,4LGQXPHH,2015_Vergados_On the comparisons of tropical relative humidity in the lower and middle.pdf,, 'merra'(29), 
AQIZYHGA,4NLCM7RJ,2013_Hitchcock_Statistical Characterization of Arctic Polar-Night Jet Oscillation Events.pdf,'aura/mls'(2), 'merra'(18), 
C7BR23FI,REZA4RMK,2009_Dessler_Clouds and water vapor in the Northern Hemisphere summertime stratosphere.pdf,'aura/mls'(1), 'geos-5'(2), 
AZL7TDHI,Y6NDJJJ7,2013_Dessler_Stratospheric water vapor feedback.pdf,'aura/mls'(1), 'merra'(9), 
GG2R5ZAR,T4ELU5P6,2010_Jiang_Five year (2004–2009) observations of upper tropospheric water vapor and cloud.pdf,'aura/mls'(4); 'aura/mls----level 2'(1), , 
7J58BMZ9,PJGR4ZXI,2015_Dolinar_Evaluation of CMIP5 simulated clouds and TOA radiation budgets using NASA.pdf,'terra/modis'(1); 'aqua/modis'(1), 'merra'(4), 
EDP2F2K7,6S33TCCL,2009_Weinstock_Validation of the Harvard Lyman- iα-i in situ water vapor instrument.pdf,'uars/haloe'(1), , 
UNLLRANM,XRAMEZU6,2008_Wu_Validation of the Aura MLS cloud ice water content measurements.pdf,'aura/mls'(8); 'uars/mls'(3); 'aqua/airs'(1), , 
F7JMEFI2,CRF3Q2SX,2017_Steinbrecht_An update on ozone profile trends for the period 2000 to 2016.pdf,'aura/mls'(4), , 
LG5H7QCB,RZ5JML2I,2019_Rochon_A study on harmonizing total ozone assimilation with multiple sensors.pdf,'aura/omi'(1); 'suomi-npp/omps'(1), , , OMTO3; OMTO3G, OMTO3; OMTO3G
ZZGQUCAZ,ZQM6KSG9,2009_Fueglistaler_Tropical tropopause layer.pdf,'aura/mls'(3); 'uars/mls'(3); 'uars/haloe'(2), , 
CPRRKIJU,YF2Q47Q6,2010_Gonzi_Vertical transport of surface fire emissions observed from space.pdf,'aura/omi'(5); 'aura/mls'(4), 'geos-chem'(9), 
IE8PGVTY,XFJ62C5L,2010_Tian_Effects of stratosphere-troposphere chemistry coupling on tropospheric ozone.pdf,, , 
XR7DZIWX,Z9A27S6H,2010_Junhua Liu_Analysis of CO in the tropical troposphere using Aura satellite data and the.pdf,'aura/mls'(2), 'geos-5'(77); 'geos-chem'(16), 
DZBZU5NC,WKDAMWU5,2011_Michou_A new version of the CNRM Chemistry-Climate Model CNRM-CCM.pdf,'uars/haloe'(1); 'aura/mls'(1), , 
3A2T8R6D,AQVH9UGP,2011_Gettelman_THE EXTRATROPICAL UPPER TROPOSPHERE AND LOWER STRATOSPHERE.pdf,'aura/hirdls'(2), , 
QH5UDEM2,KYLGQQWC,2012_Hoffmann_CO at 40–80 km above Kiruna observed by the ground-based microwave radiometer.pdf,'aura/mls'(2), 'geos-5'(7), 
T5JBBFRJ,J3XTUUYY,2013_Luo_Carbon monoxide (CO) vertical profiles derived from joined TES and MLS.pdf,'aura/mls'(8); 'aqua/airs'(1), , 
Y2WTVLYP,SKSDHR2Y,2013_McDonald_A technique to identify vortex air using carbon monoxide observations.pdf,'aura/mls'(4), 'merra'(4); 'geos-5'(2), 
PRP8JAUD,FBP5UQW5,2013_Reid_Observing and understanding the Southeast Asian aerosol system by remote sensing.pdf,'aqua/modis'(10); 'terra/modis'(9); 'trmm/tmi'(1), , 
YJIIBVTQ,JTWRZSL5,2014_Isono_Ground-based observations of nitric oxide in the mesosphere and lower.pdf,'aura/mls'(3), , 
GLTZGARY,T62B8QEA,2013_Santee_Methyl chloride from the Aura Microwave Limb Sounder.pdf,'aura/mls'(15), 'geos-5'(5); 'merra'(3); 'geos-chem'(1), 
ZA2AVDCL,PB9PEPFN,2014_Ruzmaikin_Patterns of carbon monoxide in the middle atmosphere and effects of solar.pdf,'aura/mls'(3); 'sorce/solstice'(1), , 
RXRWDKHR,QUU9I2KC,2015_Harvey_Chemical definition of the mesospheric polar vortex.pdf,'aura/mls'(1), 'merra'(7), 
RGR8LU88,Y3Z8RB7F,2015_Wang_Model study of the impacts of emissions chemical and dynamical processes on.pdf,'aura/mls'(1), , 
E8QB5UIW,TVUFS72S,2015_Field_Sensitivity of simulated tropospheric CO to subgrid physics parameterization.pdf,'aura/mls'(7), 'geos-5'(7); 'geos-chem'(2); 'merra'(1), 
SBBTDXTP,F5WNB5LD,2014_Warner_Global carbon monoxide products from combined AIRS TES and MLS measurements on.pdf,'aura/mls'(2); 'aqua/airs'(1), , 
BQ64PL8P,YZC8LAVZ,2016_Eguchi_Rapid Convective Transport of Tropospheric Air into the Tropical Lower.pdf,'metop-a/mhs'(1), , 
WIUUEBBG,XB33JL5P,2016_Field_Simulating the Black Saturday 2009 smoke plume with an interactive.pdf,'aura/mls'(10), 'merra'(2), 
XV4PICG4,FZSW5ARZ,2016_Xie_A Quantitative Estimation of the Transport of Surface Emissions from Different.pdf,, , 
3LD48ZZ3,KSTK8HYX,2016_Field_Indonesian fire activity and smoke pollution in 2015 show persistent nonlinear.pdf,'terra/modis'(2); 'aqua/modis'(2); 'aqua/airs'(1); 'aura/mls'(1); 'aura/omi'(1), , 
JLE4U7RY,BYSF5BV5,2005_Filipiak_Carbon monoxide measured by the EOS Microwave Limb Sounder on Aura.pdf,'aura/mls'(5), 'geos-chem'(1), 
SFVYLJHN,4ZQYXGFY,2005_Li_Convective outflow of South Asian pollution.pdf,'aura/mls'(1), 'geos-chem'(8), 
6ISA2PH5,7SUJHRNB,2007_Jiang_Connecting surface emissions convective uplifting and long-range transport of.pdf,'aura/mls'(2), , 
4VEHEU3A,EEEUQRPT,2006_Barret_Intercomparisons of trace gases profiles from the Odin-SMR and Aura-MLS limb.pdf,'aura/mls'(5), , 
MNQZ4NY7,L993WNNP,2006_Froidevaux_Early validation analyses of atmospheric profiles from EOS MLS on the aura.pdf,'uars/mls'(4); 'aura/mls'(3); 'uars/haloe'(1); 'aqua/airs'(1); 'uars/claes'(1), , 
KKV29V4D,N4XIQQGV,2006_Schoeberl_The carbon monoxide tape recorder.pdf,'uars/mls'(3); 'aura/mls'(2); 'aura/mls----level 2'(1); 'aura/omi'(1), , 
JRV899RV,Y6B4VNPS,2009_Park_Transport pathways of carbon monoxide in the Asian summer monsoon diagnosed.pdf,'aura/mls'(4); 'cloudsat/cloudsat-cpr'(2), , 
V3WGVC25,F93BY5SZ,2007_Pumphrey_Validation of middle-atmosphere carbon monoxide retrievals from the Microwave.pdf,'aura/mls'(1); 'uars/isams'(1), 'geos-5'(1), 
XK5X8HXW,YCNFTGCX,2009_Pumphrey_An all-sky survey at 230GHz by MLS on Aura.pdf,'aura/mls'(3), , 
4DTV554R,QJ662M69,2007_Ricaud_Impact of land convection on troposphere-stratosphere exchange in the tropics.pdf,'uars/haloe'(4); 'aura/mls'(4); 'trmm/virs'(1); 'uars/mls'(1), , 
ZKE5CCAR,GTUTALD4,2008_Barret_Transport pathways of CO in the African upper troposphere during the monsoon.pdf,'aura/mls'(11), 'geos-chem'(1), 
7CGAUC6C,EVU5H5NP,2008_Clerbaux_CO measurements from the ACE-FTS satellite instrument.pdf,'aura/mls'(6), , 
BHNESY2F,9MBWMLQ6,2015_Yan_Tracing the boundary layer sources of carbon monoxide in the Asian summer.pdf,'aura/mls'(1), , 
TGXB82FA,TKHQ2ZJY,2019_Olsen_The ENSO and QBO Impact on Ozone Variability and Stratosphere‐Troposphere.pdf,'aura/omi'(1); 'aura/mls'(1), , 
MZE4L6J6,ENXYZE7M,2019_Zambri_Modeled and Observed Volcanic Aerosol Control on Stratospheric NOy and Cly.pdf,'aura/mls'(2); 'aura/mls----level 2'(2), , 
8X4T7M53,JALAQYV4,2007_Read_Aura Microwave Limb Sounder upper tropospheric and lower stratospheric H.pdf,'aura/mls'(6); 'uars/mls'(2); 'aqua/airs'(1), 'geos-5'(18), 
J2UAAW83,47KFHY3L,2011_Nedoluha_Ground-based measurements of ClO from Mauna Kea and intercomparisons with Aura.pdf,'aura/mls'(27); 'uars/mls'(21), , 
ILQN4TYB,9ZZY5Z44,2012_Connor_Re-analysis of ground-based microwave ClO measurements from Mauna Kea 1992 to.pdf,'aura/mls'(8); 'uars/mls'(4), , 
JMI6FIVB,RR7KTNX5,2016_Takahashi_Error analysis of upper tropospheric water vapor in CMIP5 models using.pdf,'aura/mls'(1); 'aqua/airs'(1), 'merra'(1), 
PEI4F73M,7GICFFVH,2017_Liu_High cloud variations with surface temperature from 2002 to 2015.pdf,'aqua/modis----level 3'(1), , 
MLCQUHC8,IIDSJDWE,2019_Chen_Main Detrainment Height of Deep Convection Systems over the Tibetan Plateau and.pdf,'aura/mls'(5); 'cloudsat/cloudsat-cpr'(1); 'aura/mls----level 2'(1), , 
RLYPXJ4F,YZ3CWJ9F,2015_Manney_A minor sudden stratospheric warming with a major impact.pdf,'aura/mls'(3), 'geos-5'(4); 'merra'(1), 
IP2TF5D7,QK7PQL9X,2013_Hassler_Comparison of three vertically resolved ozone data sets.pdf,'uars/mls'(2); 'aura/mls'(2), , 
QPVFNXRB,2S7DN76T,2011_Nair_Coherence of long-term stratospheric ozone vertical distribution time series.pdf,'aura/mls'(28); 'uars/mls'(15); 'uars/haloe'(6); 'noaa-16/sbuv/2'(2); 'nimbus-7/sbuv'(1); 'erbs/sage ii'(1), , 
EXZTMZFJ,WL24I5US,2013_Von Clarmann_Chlorine in the stratosphere.pdf,'uars/mls'(5); 'aura/mls'(3); 'uars/haloe'(3); 'uars/claes'(2); 'aura/hirdls'(1); 'aura/omi'(1), , 
QL4GACIC,CU6PKTTW,2013_Toohey_Characterizing sampling biases in the trace gas climatologies of the SPARC Data.pdf,'aura/mls'(27); 'uars/mls'(11); 'aura/hirdls'(10); 'uars/haloe'(5), , 
3UY5Q7R9,ILVJDVUZ,2009_Nedoluha_Water vapor measurements in the mesosphere from Mauna Loa over solar cycle 23.pdf,'aura/mls'(3), , 
XJZRFHVP,ED3YKLCR,2012_Sato_Strato-mesospheric ClO observations by SMILES.pdf,'uars/mls'(15); 'aura/mls'(6), 'geos-5'(2), 
5Y8IDZVR,KSQFI3SK,2013_Hegglin_SPARC Data Initiative.pdf,'aura/mls'(33); 'uars/mls'(21); 'uars/haloe'(13); 'erbs/sage ii'(1), 'geos-5'(1), 
36ELZC7T,4C8ZJ5HP,2013_Tegtmeier_SPARC Data Initiative.pdf,'aura/mls'(18); 'uars/mls'(17); 'uars/haloe'(8); 'aura/hirdls'(6), , 
YFRYZTR2,33XWRVRM,2011_Fiorucci_Revising the retrieval technique of a long-term stratospheric.pdf,'aura/mls'(9); 'uars/mls'(6), , 
FSXRL84R,HAFB69XL,2012_Nair_Relative drifts and stability of satellite and ground-based stratospheric ozone.pdf,'aura/mls'(44); 'uars/mls'(19); 'uars/haloe'(9); 'nimbus-7/sbuv'(1); 'erbs/sage ii'(1), , 
MIAHUSSC,DDLAX2IX,2012_Stolarski_Ozone temperature correlations in the upper stratosphere as a measure of.pdf,'aura/mls'(10); 'aura/hirdls'(2); 'uars/mls'(1), , 
DTLL66XD,A2JI3BRX,2015_Harris_Past changes in the vertical distribution of ozone – Part 3.pdf,'aura/mls'(2); 'uars/haloe'(1); 'uars/mls'(1), 'merra'(3), 
JRMVALXA,HXVL6ENX,2015_Jiang_An assessment of upper troposphere and lower stratosphere water vapor in MERRA.pdf,'aura/mls'(21); 'aqua/airs'(2); 'aura/mls----level 2'(1); 'uars/haloe'(1); 'uars/mls'(1), 'merra'(62); 'merra-2'(2), 
VZEY3DTM,YJWYD9QA,2015_Nedoluha_Unusual stratospheric ozone anomalies observed in 22 years of measurements from.pdf,'aura/mls'(14); 'uars/mls'(3); 'uars/haloe'(2), 'merra'(3), 
YIYWNRRQ,G972GU4K,2015_Tummon_Intercomparison of vertically resolved merged satellite ozone data sets.pdf,'aura/mls'(11); 'uars/mls'(6); 'uars/haloe'(3); 'aura/omi'(1); 'noaa-11/sbuv/2'(1); 'noaa-9/sbuv/2'(1), 'merra'(7), 
TZ39DKYQ,23WP7RYR,2016_Davis_The Stratospheric Water and Ozone Satellite Homogenized (SWOOSH) database.pdf,'aura/mls'(78); 'uars/mls'(13); 'uars/haloe'(4); 'erbs/sage ii'(1); 'suomi-npp/omps'(1); 'aura/hirdls'(1), 'merra'(6), 
HRT4PK6S,SUXEIKEV,2016_Hubert_Ground-based assessment of the bias and long-term stability of 14 limb and.pdf,'aura/mls'(45); 'uars/mls'(28); 'uars/haloe'(9); 'erbs/sage ii'(1); 'meteor-3m/sage iii'(1), 'merra'(5), 
WWCGNLUT,P6I2L7HX,2017_Ball_Reconciling differences in stratospheric ozone composites.pdf,'aura/mls'(7); 'uars/haloe'(2), 'merra'(4), 
NNGHN3HY,TZ8UZB55,2017_Ming_The radiative role of ozone and water vapour in the annual temperature cycle in.pdf,'uars/haloe'(1); 'uars/mls'(1); 'aura/mls'(1), , 
QS9YUSCU,UJG8SI2N,2017_Thiéblemont_Sensitivity of the tropical stratospheric ozone response to the solar.pdf,'aura/mls'(16); 'uars/mls'(13); 'uars/solstice'(2), , 
NF83S46R,IELZWMJG,2018_Ball_Evidence for a continuous decline in lower stratospheric ozone offsetting ozone.pdf,'aura/omi'(2); 'aura/mls'(2), , 
5IM9PVPD,AAHNUNPH,2018_de la Cámara_Response of Arctic ozone to sudden stratospheric warmings.pdf,'uars/haloe'(1); 'uars/mls'(1); 'aura/mls'(1), , 
3BNTRCEE,QNUQ8Q53,2018_Garfinkel_Nonlinear response of tropical lower-stratospheric temperature and water vapor.pdf,, 'merra'(10); 'geos-5'(1), 
QGWW7DSE,NEM7NXEJ,2018_Xie_Effect of the Indo-Pacific Warm Pool on Lower-Stratospheric Water Vapor and.pdf,'uars/haloe'(1); 'uars/mls'(1); 'aura/mls'(1), , 
IHV7HRKK,V4Z2QG4J,2019_Ball_The Upper Stratospheric Solar Cycle Ozone Response.pdf,, 'merra'(1), 
5W48ZNTF,AU7H23KL,2009_Ryoo_PDFs of Tropical Tropospheric Humidity.pdf,'aura/mls'(19); 'uars/mls'(8); 'aqua/airs'(1), , 
WWK6NFV4,9YTGCF33,2010_Damiani_Variability of the nighttime OH layer and mesospheric ozone at high latitudes.pdf,'aura/mls'(2), , 
ADDLWD2G,29EDME69,2008_McCormack_Parameterization of middle atmospheric water vapor photochemistry for.pdf,'aura/mls'(16); 'uars/mls'(6); 'uars/haloe'(3), , 
S58LNQKR,8ESW8QUG,2008_Coffey_Airborne Fourier transform spectrometer observations in support of EOS Aura.pdf,'aura/mls'(5); 'aura/hirdls'(4); 'aura/omi'(1), , 
RKBPWT9X,JDFZQQQL,2019_Ma_Effects of Arctic stratospheric ozone changes on spring precipitation in the.pdf,'aura/mls'(1), , 
VMQILP8G,T3EIQ7U4,2007_von Savigny_On the disappearance of noctilucent clouds during the January 2005 solar proton.pdf,'aura/mls'(3), , 
G8FQGA5G,B6326AHH,2007_Ruzmaikin_The 27-day variations in stratospheric ozone and temperature.pdf,'sorce/solstice'(1); 'aura/mls'(1), , 
QS8W5JYL,889V2DKF,2006_McCormack_CHEM2D-OPP.pdf,'aura/mls'(11); 'uars/haloe'(1), , 
WCFBWAN7,EWJ7TVBX,2006_Jiménez_EOS MLS observations of dehydration in the 2004–2005 polar winters.pdf,'uars/mls'(4), , 
P9B5T672,QNDVP8XS,2008_Hoppel_Assimilation of stratospheric and mesospheric temperatures from MLS and SABER.pdf,'aura/mls'(1), 'geos-5'(2), 
VJA76DEF,PQPLZX3X,2009_Kishore_Global temperature estimates in the troposphere and stratosphere.pdf,'aura/mls'(2), , 
KP6JKTMW,WXJJKK4F,2008_Gille_High Resolution Dynamics Limb Sounder.pdf,'aura/hirdls'(6); 'uars/isams'(2); 'aqua/airs'(2); 'aura/mls'(1), 'geos-5'(4), 
BFP8SVU4,BFYHAMCN,2010_Dyrland_Improved estimates for neutral air temperatures at 90 km and 78°N using.pdf,'aura/mls'(21), , 
X5Y62VGW,27J8B4NU,2008_Alexander_Global estimates of gravity wave momentum flux from High Resolution Dynamics.pdf,'uars/mls'(3); 'aura/hirdls'(1), , 
DYB6FB4R,T4UYPSYT,2009_Xu_Vertical and interhemispheric links in the stratosphere-mesosphere as revealed.pdf,'aura/mls'(7), , 
E9FNUUCZ,INI8KQUV,2009_Xu_Relationship between variability of the semidiurnal tide in the Northern.pdf,'aura/mls'(3), , 
BZCWBKJW,WHWQLEKW,2011_Day_Aura MLS observations of the westward-propagating is-i =1 16-day planetary.pdf,'aura/mls'(7), , 
2564E62H,LHIKF6YN,2012_Winkler_Impacts of the January 2005 solar particle event on noctilucent clouds and.pdf,'aura/mls'(1), , 
W7FA972C,LZ6XKA6H,2016_Randel_Stratospheric Temperature Trends over 1979–2015 Derived from Combined SSU MLS.pdf,'aura/mls'(2), , 
DJ9CQ99I,GATGSHYW,2012_Day_Mean winds temperatures and the 16- and 5-day planetary waves in the.pdf,'aura/mls'(6); 'uars/hrdi'(1), , 
SBZETTIZ,8EGWN8E7,2012_Kishore_Planetary waves in the upper stratosphere and lower mesosphere during 2009.pdf,'aura/mls'(3), 'merra'(16); 'geos-5'(1), 
9IWU5J6F,T7AHNDTP,2012_García-Comas_On the quality of MIPAS kinetic temperature in the middle atmosphere.pdf,'aura/mls'(5), 'geos-5'(1), 
LX2VLXVJ,Q8I5DQJJ,2012_Flury_Correlation among cirrus ice content water vapor and temperature in the TTL as.pdf,'aura/mls'(6); 'uars/haloe'(1), 'geos-5'(2), 
GI7IKNYB,J83MR8EY,2012_Sofieva_Polar-night O sub3-sub  NO sub2-sub and NO sub3-sub distributions.pdf,, 'geos-5'(1), 
9R7ZFCQL,CSPBE466,2009_Belova_Planetary waves in ozone and temperature in the Northern Hemisphere winters of.pdf,'aura/mls'(9), , 
K8KMDSPI,SWWVPCYR,2011_Zelinka_The observed sensitivity of high clouds to mean surface temperature anomalies.pdf,'terra/modis'(2); 'aqua/modis'(2); 'aqua/airs'(1); 'aura/mls'(1); 'aqua/modis----level 2'(1), , 
V3V5E2RF,SRR3GI7P,2012_Douglass_Understanding differences in upper stratospheric ozone response to changes in.pdf,'uars/haloe'(2); 'uars/mls'(1); 'aura/mls'(1); 'aura/mls----level 2'(1), , 
RELJ5MLU,2EV9BHTD,2015_Vignon_The stratopause evolution during different types of sudden stratospheric.pdf,, 'merra'(37); 'geos-5'(8), 
YMYDLND3,VYH57XBM,2013_McLandress_Dynamical Control of the Mesosphere by Orographic and Nonorographic Gravity.pdf,'aura/mls'(2), , 
GE7GV8HU,VWREDJ8V,2013_Verronen_Analysis and parameterisation of ionic reactions affecting middle atmospheric.pdf,'aura/mls'(2), , 
9PNJUW7I,G756FRB6,2013_Millán_A non-iterative linear retrieval for infrared high-resolution limb sounders.pdf,, , 
P95T4KAB,7EZKNAK5,2017_Orsolini_Modelling the descent of nitric oxide during the elevated stratopause event of.pdf,, 'merra'(1), 
C2ZHMACS,JQA8VW3B,2013_Fueglistaler_The relation between atmospheric humidity and temperature trends for.pdf,'aura/mls'(20), 'merra'(18), 
82PTZVQR,69TSC9ZU,2013_Stähli_Microwave radiometer to retrieve temperature profiles from the surface to the.pdf,'aura/mls'(3), , 
73TTDEPY,V9KNA3M5,2013_Matthias_The impact of planetary waves on the latitudinal displacement of sudden.pdf,'aura/mls'(1); 'aura/mls----level 2'(1), 'merra'(22), 
WT9IG7JC,Z99MXPTM,2011_McDonald_Properties of the quasi 16 day wave derived from EOS MLS observations.pdf,'aura/mls'(2), , 
YVEERWN7,EHTPZ36D,2011_Liang_Record of tropical interannual variability of temperature and water vapor from.pdf,'aura/mls'(3); 'aqua/airs'(2); 'uars/haloe'(1); 'uars/mls'(1), , 
ZRTGIDFA,SKPNWB6H,2016_Khosrawi_Sensitivity of polar stratospheric cloud formation to changes in water vapour.pdf,'aura/mls'(22); 'uars/haloe'(8); 'uars/mls'(7), 'gdas'(2); 'geos-5'(1), 
RU7FHZ4B,PW8D2NPB,2014_García-Comas_MIPAS temperature from the stratosphere to the lower thermosphere.pdf,'aura/mls'(1), , 
MLQQJGSI,WHKLQK4U,2016_Ugolnikov_Study of the mesosphere using wide-field twilight polarization measurements.pdf,'aura/mls'(2); 'uars/windii'(1), , 
RD5AP9UP,59BED3AU,2016_Kozlovsky_Mesospheric temperature estimation from meteor decay times during Geminids.pdf,'aura/mls'(4), , 
3CXXFZ2C,ALDECALR,2015_Madhavi_Two-day wave observations over the middle and high latitudes in the NH and SH.pdf,'uars/mls'(2); 'aura/mls'(1), , 
TTQ5V7IP,YZH4NA9A,2017_Navas-Guzmán_Intercomparison of stratospheric temperature profiles from a ground-based.pdf,'aura/mls'(2), 'geos-5'(2), 
MMDHMAQY,FBDZDMAI,2016_Wright_Multi-instrument gravity-wave measurements over Tierra del Fuego and the Drake.pdf,'aura/mls'(45); 'aura/hirdls'(20); 'aqua/airs'(1); 'uars/mls'(1); 'aura/mls----level 2'(1), , 
MWGJ7YYX,WVWI48PS,2016_Ugolnikov_Noctilucent cloud polarimetry.pdf,'aura/mls'(2), , , ML2T, ML2T
UW5RF2G8,D7Q2U4X6,2016_Yi_Estimation of mesopause temperatures at low latitudes using the Kunming meteor.pdf,'aura/mls'(4), , 
UI3DSFCH,AI5SBBH6,2017_Sato_Frequency spectra and vertical profiles of wind fluctuations in the summer.pdf,'aura/mls'(4); 'aura/mls----level 2'(1), , 
GSFFZSDN,S85NJGCY,2016_Matthias_The extraordinarily strong and cold polar vortex in the early northern winter.pdf,'aura/mls'(2); 'aura/mls----level 2'(1), 'merra'(1), 
GP3VNN58,WIHPXVYU,2016_Venkat Ratnam_Validation of INSAT-3D sounder data with in situ measurements and other similar.pdf,'aqua/airs'(2); 'aura/mls'(2); 'aqua/hsb'(1); 'oco-2/oco-2'(1), , 
76RQS8KA,G5RQMI3V,2017_Funke_HEPPA-II model–measurement intercomparison project.pdf,'aura/mls'(4), 'merra'(4), 
UPPV9WP5,ZWRPEEQP,2018_Wing_Lidar temperature series in the middle atmosphere as a reference data set –.pdf,'aura/mls'(1), , 
TM2IQ88Q,SL8FE4Y3,2018_Matthias_On the origin of the mesospheric quasi-stationary planetary waves in the.pdf,'aura/mls----level 2'(2); 'aura/mls'(1), , 
XSKISKFC,UX5GQ6BC,2018_Liu_Intraseasonal Variations of Nonmigrating Tides Observed Near the Mesopause.pdf,, , 
6MB5ITWQ,DUEN7U3P,2018_Khosrawi_Comparison of ECHAM5-MESSy Atmospheric Chemistry (EMAC) simulations of the.pdf,'aura/mls'(44); 'uars/mls'(1), , 
MRGMMEJT,BUZFDHQW,2018_Karlsson_The improbable clouds at the edge of the atmosphere.pdf,'aura/mls'(1), , 
GGZMY8FL,DYQ6KPM4,2017_Reid_Seasonal MLT-region nightglow intensities temperatures and emission heights.pdf,'aura/mls'(31); 'uars/windii'(1), , 
HACCKYRP,TD37BK5H,2018_Lee_Meteor echo height ceiling effect and the mesospheric temperature estimation.pdf,'aura/mls'(4), , 
KR64Z8SW,DYF9PGLD,2011_Kishore_Global (50°S–50°N) distribution of water vapor observed by COSMIC GPS RO.pdf,, , 
WDPYZ5J6,S2UEX8K2,2010_L’Ecuyer_Touring the atmosphere aboard the A-Train.pdf,, , 
RLCV3GJF,RHRWSTXW,2007_Yang_Midlatitude tropospheric ozone columns derived from the Aura Ozone Monitoring.pdf,'uars/mls'(3); 'aura/omi'(3); 'aura/mls'(3); 'uars/haloe'(1), , , OMTO3, OMTO3
K6V39346,VE339VNI,2007_Feng_Equatorial Kelvin waves as revealed by EOS Microwave Limb Sounder observations.pdf,'uars/mls'(5); 'aura/mls'(2), , 
BUY9Z7XU,GLL5DKB6,2010_Konopka_Annual cycle of ozone at and above the tropical tropopause.pdf,'aura/mls'(3), , 
