zotero key, pdf key, title, mission/instruments couples, single instruments, models, dois, datasets, dois & datasets mapped
4RGQ46H2,9WK5TX8D,2019_Lin_Satellite-derived correlation of SO2 NO2 and aerosol optical depth with.pdf,'aura/omi'(3); 'aqua/modis'(3); 'aqua/modis----level-2'(1); 'terra/modis----level-2'(1), 'omi'(17); 'modis'(7), , 
GSLJXZHP,45NU4CWS,2020_Qin_Satellite-based estimation of surface NO2 concentrations over east-central China.pdf,'aura/omi'(2); 'aqua/modis'(1), 'omi'(9); 'modis'(3); 'tropomi'(1), 'geos-chem'(3), 
AGMURFKG,TFTE6JKE,2011_Jethva_Satellite-based evidence of wavelength-dependent aerosol absorption in biomass.pdf,'aura/omi'(1), 'omi'(36); 'modis'(5); 'toms'(2), , 
9Q5RPMUG,P87JHCZ7,2014_Taylor_Satellite retrieval of aerosol microphysical and optical parameters using.pdf,'terra/modis'(1); 'aqua/modis'(1), 'modis'(21); 'omi'(13); 'toms'(2); 'ro'(1), , 
URNGLB77,NF3KGNFU,2016_Jacob_Satellite observations of atmospheric methane and their value for quantifying.pdf,, 'tropomi'(20); 'ro'(3); 'cris'(2); 'viirs'(1); 'airs'(1); 'ace-fts'(1), , 
7KDTK72C,K88P3LF8,2014_Castellanos_Satellite observations indicate substantial spatiotemporal variability in.pdf,'terra/modis'(2); 'aqua/modis'(2); 'aura/omi'(1), 'omi'(42); 'modis'(3), , 
694RMIDU,KYNREAM5,2009_Zyrichidou_Satellite observations and model simulations of tropospheric NOsub2-sub.pdf,'aura/omi'(2), 'omi'(34); 'toms'(1); 'ro'(1); 'sim'(1), 'geos-chem'(1), 
8X9LC7TZ,4ZUYQSNN,2020_Sorek-Hamer_Review.pdf,'goes/avhrr'(1); 'suomi-npp/viirs'(1); 'terra/modis'(1); 'aura/omi'(1); 'aqua/modis'(1), 'modis'(15); 'viirs'(9); 'omi'(2); 'ahi'(2); 'avhrr'(1); 'tropomi'(1), 'geos-chem'(1); 'geos-5'(1), 
6LDGXR36,2CUY64AQ,2012_Torres_Retrieval of Aerosol Optical Depth above Clouds from OMI Observations.pdf,'aura/omi'(3); 'aqua/modis'(3); 'terra/modis'(1), 'omi'(51); 'modis'(35); 'toms'(4), , 
9XDR2RBQ,FHCRH7GK,2013_Ghude_Satellite constraints of nitrogen oxide (NOx) emissions from India based on OMI.pdf,'aura/omi'(1), 'omi'(22), , 
Q3HMV73B,3FTY34KK,2017_Lefohn_Responses of human health and vegetation exposure metrics to changes in ozone.pdf,, , , 
396QAHX6,KYKPW5TR,2012_Lin_Satellite constraint for emissions of nitrogen oxides from anthropogenic.pdf,, 'omi'(8), 'geos-chem'(12); 'geos-5'(6), 
AY98TEEP,IXHPVABA,2012_Ingmann_Requirements for the GMES Atmosphere Service and ESA’s implementation concept.pdf,'aura/omi'(6); 'nimbus-4/buv'(2); 'sentinel-5p/tropomi'(2); 'nimbus-7/sbuv'(1); 'nimbus-7/toms'(1); 'erbs/sage ii'(1); 'noaa-19/sbuv/2'(1); 'noaa-9/sbuv/2'(1); 'terra/modis'(1); 'aqua/modis'(1); 'oco-2/oco-2'(1), 'omi'(12); 'omps'(6); 'buv'(5); 'sbuv'(4); 'toms'(4); 'tropomi'(4); 'cris'(3); 'sage ii'(1); 'sbuv/2'(1); 'modis'(1); 'oco-2'(1); 'viirs'(1); 'ace-fts'(1), , 
AAJMJ4J4,CHY594PM,2014_Lin_Retrieving tropospheric nitrogen dioxide from the Ozone Monitoring Instrument.pdf,, 'omi'(59); 'modis'(16), 'geos-chem'(19); 'geos-5'(1), 
JX7RRU43,RK2VEKSL,2018_Fu_Retrievals of tropospheric ozone profiles from the synergism of AIRS and OMI.pdf,'oco-2/oco-2'(2); 'noaa-20/cris'(2); 'aqua/airs'(1); 'aura/omi'(1); 'suomi-npp/cris'(1); 'suomi-npp/omps'(1); 'sentinel-5p/tropomi'(1), 'omi'(44); 'airs'(43); 'cris'(8); 'omps'(6); 'tropomi'(3); 'oco-2'(2); 'ace-fts'(1); 'mls'(1), 'geos-5'(4), 
A4R44R4H,HELXYM26,2010_Vlemmix_Retrieval of tropospheric NOsub2-sub using the MAX-DOAS method combined.pdf,, 'omi'(11); 'pr'(1), , 
6952JIUN,6KJD4L4P,2013_Vandenbussche_Retrieval of desert dust aerosol vertical profiles from IASI measurements in.pdf,'aqua/modis'(3); 'terra/modis'(2); 'aura/omi'(1), 'modis'(5); 'omi'(4), , 
H4T8NL7U,D4ULVFZK,2018_Mhawish_Remote Sensing of Aerosols From Space.pdf,'terra/modis'(10); 'aura/omi'(5); 'aqua/modis'(4); 'nimbus-7/toms'(1); 'suomi-npp/viirs'(1); 'terra/modis----level-2'(1); 'oco-2/oco-2'(1), 'modis'(60); 'viirs'(23); 'omi'(19); 'avhrr'(6); 'seawifs'(4); 'toms'(3); 'oco-2'(1); 'sage iii'(1), , 
47E62Y3S,KVIPCLYU,2018_Bresciani_Report of a large depletion in the ozone layer over southern Brazil and Uruguay.pdf,'aura/mls'(16); 'aura/omi'(2), 'mls'(16); 'omi'(9); 'ro'(6); 'toms'(2), , 
4CKISAT7,LMZV4X8X,2020_Lee_Refractive Index for Asian Dust in the Ultraviolet-Visible Region Determined.pdf,'aqua/modis'(2), 'omi'(73); 'seawifs'(3); 'modis'(3), , 
MZ89B4JT,3DP4ZK2F,2008_Manson_Regional stratospheric warmings in the Pacific-Western Canada (PWC) sector.pdf,'aura/mls'(20), 'mls'(23); 'toms'(1), , 
AH83Y9UE,J25GI4Z5,2015_Bazhenov_Quasi-biennial oscillation of the total ozone and ozone concentrations at.pdf,, 'omi'(4); 'toms'(3); 'mls'(3), , 
8I9PW7Q8,TPEXVHUE,2013_Mijling_Regional nitrogen oxides emission trends in East Asia observed from space.pdf,, 'omi'(7); 'car'(1); 'ro'(1), 'geos-chem'(3), 
PMFZT9KG,594YFQVI,2020_Gabis_Quasi-biennial oscillation of the equatorial total ozone.pdf,'aura/omi'(2); 'meteor-3/toms'(1); 'nimbus-7/toms'(1); 'suomi-npp/omps'(1), 'solstice'(13); 'omi'(9); 'toms'(8); 'sbuv'(5); 'omps'(4); 'buv'(1); 'sbuv/2'(1), , 
HHMB5U5I,C62HYL3I,2014_Itahashi_Regional modeling of tropospheric NO2 vertical column density over East Asia.pdf,'aura/omi'(1), 'omi'(12), 'geos-chem'(1), 
TSXMQSSQ,MJRBN9X5,2019_de Hoogh_Predicting Fine-Scale Daily NO2 for 2005–2016 Incorporating OMI Satellite Data.pdf,'aura/omi'(4); 'aura/omi----level-3'(1); 'sentinel-5p/tropomi'(1), 'omi'(32); 'tropomi'(2); 'gmi'(1), , , OMNO2, OMNO2
N4HCRL9F,QBCACXIU,2015_Islam_Pattern analysis of trace gases over Bangladesh using satellite remote sensing.pdf,'aqua/airs'(2), 'airs'(15); 'omi'(8); 'modis'(1), , , AIRX3STM, AIRX3STM
KJS6BCAT,FRGCHHPU,2009_Kazadzis_Ozone Monitoring Instrument spectral UV irradiance products.pdf,'aura/omi'(2), 'omi'(55); 'toms'(4), , 
6BJGUU7H,TAH77489,2020_Davis_Recommendations for spectral fitting of -chemSO_2 from miniature multi-axis.pdf,, , , 
CXSEGYJB,CSF4RUZK,2011_Zoogman_Ozone air quality measurement requirements for a geostationary satellite mission.pdf,'aura/omi'(1), 'omi'(4), 'geos-chem'(25), 
A33ENLNI,GTMEK8N5,2013_Ermolli_Recent variability of the solar spectral irradiance and its impact on climate.pdf,'sorce/sim'(53); 'sorce/solstice'(36); 'uars/solstice'(16); 'uars/susim'(14); 'sorce/tim'(12); 'sorce/solstice----level 3'(1); 'sorce/sim----level 3'(1), 'sim'(62); 'solstice'(46); 'susim'(15); 'tim'(14); 'sbuv'(6); 'buv'(1); 'ssbuv'(1); 'sbuv/2'(1); 'omps'(1), , 
NVJLTXM6,ZWCRGXAS,2015_Kaiser_Reassessing the ratio of glyoxal to formaldehyde as an indicator of hydrocarbon.pdf,'aura/omi'(1), 'omi'(12); 'ro'(2), 'geos-chem'(2), 
MJ9L8Y5Q,YP4XRDF2,2014_Sreekanth_On the classification and sub-classification of aerosol key types over south.pdf,'aqua/modis'(4); 'terra/modis'(1); 'aura/omi'(1), 'modis'(18); 'omi'(17); 'seawifs'(1); 'toms'(1); 'avhrr'(1), , 
MYUE83VL,KURXFJMF,2016_Cui_Rapid growth in nitrogen dioxide pollution over Western China 2005–2013.pdf,'aura/omi'(1), 'omi'(38), 'geos-chem'(7), 
MQBUMZ9I,5RXJ5TZW,2016_Zempila_OMI-Aura UV product validation using NILU-UV ground-based measurements in.pdf,'aura/omi'(6), 'omi'(82); 'toms'(5), , , OMUVB, OMUVB
LMEC9XLD,MLB97I7Q,2017_Wang_OMI-measured SO2 in a large-scale national energy industrial base and its.pdf,'aura/omi'(1), 'omi'(42); 'modis'(1), , 
WLJ6AT9M,HXFRDDCF,2012_Irie_Quantitative bias estimates for tropospheric NOsub2-sub columns retrieved.pdf,'aura/omi'(1), 'omi'(16); 'ro'(1), , 
WTWPKWCF,WX2UPTVV,2018_Sun_Quantifying the single-scattering albedo for the January 2017 Chile wildfires.pdf,'aura/omi'(1); 'terra/modis'(1); 'aqua/modis'(1); 'sentinel-5p/tropomi'(1), 'omi'(41); 'modis'(14); 'toms'(3); 'tropomi'(1), 'merra'(1), 
89A6SX65,5MPUASCE,2006_Leppelmeier_OMI very fast delivery and the Sodankyla-spl uml- Satellite Data Centre.pdf,'aura/omi'(3), 'omi'(18); 'toms'(3), , 
47QDXF4C,CKNS3ML9,2014_Määttä_Quantification of uncertainty in aerosol optical thickness retrieval arising.pdf,'aura/omi'(2), 'omi'(18); 'modis'(6); 'toms'(1); 'tropomi'(1), , 
HXCBJ57U,B4KN5M5M,2018_Keppens_Quality assessment of the Ozone_cci Climate Research Data Package (release.pdf,'aura/omi'(2); 'sentinel-5p/tropomi'(1), 'omi'(32); 'tropomi'(1); 'sbuv'(1); 'toms'(1), , 
HJKKZDP2,VL8R9KQQ,2018_Garane_Quality assessment of the Ozone_cci Climate Research Data Package (release.pdf,'aura/omi'(2); 'sentinel-5p/tropomi'(1); 'aura/omi----level-2'(1), 'omi'(33); 'sbuv'(15); 'sbuv/2'(5); 'tropomi'(1); 'mls'(1), , 
G52LH5UM,YRXWGTS9,2018_Liu_OMI satellite observed formaldehyde column from 2006 to 2015 over.pdf,'terra/modis'(1); 'aqua/modis'(1); 'aura/omi'(1), 'omi'(33); 'modis'(3), 'geos-chem'(2), 
77JZEYPE,2JTRX529,2014_Chatani_Photochemical roles of rapid economic growth and potential abatement strategies.pdf,'aura/omi----level-2'(2); 'aura/omi'(1), 'omi'(6); 'mls'(3); 'gmi'(1), , 
ETTUZT53,QUXM6VNP,2017_Beirle_Parameterizing the instrumental spectral response function and its changes by a.pdf,'aura/omi'(1), 'omi'(15); 'tropomi'(15), , 
PXJHL8JK,V364R639,2013_Fu_Ozone vertical variations during a typhoon derived from the OMI observations.pdf,'aura/omi'(1); 'trmm/pr'(1), 'omi'(9); 'pr'(1); 'mls'(1), , 
696C5DHI,4E7WSIUJ,2010_Liu_Ozone profile retrievals from the Ozone Monitoring Instrument.pdf,'aura/mls'(2); 'aura/omi'(2), 'omi'(73); 'mls'(14); 'sbuv'(11); 'toms'(1); 'buv'(1); 'airs'(1), 'geos-chem'(1), 
GCFUIMLZ,FWY2XTFZ,2014_van Peet_Ozone ProfilE Retrieval Algorithm (OPERA) for nadir-looking satellite.pdf,, 'ro'(25); 'toms'(3); 'omi'(2); 'buv'(1), , 
KAN7YZ4F,NMWE72WM,2012_Ran_Ozone production in summer in the megacities of Tianjin and Shanghai China.pdf,'aura/omi'(1), 'omi'(7); 'ro'(2), , 
3UIIDEII,YHGZXHCG,2020_Ahmad_Long-term variation in aerosol optical properties and their climatic.pdf,'terra/modis'(1); 'aqua/modis'(1); 'terra/modis----level 2'(1), 'modis'(10); 'omi'(5); 'toms'(1), , 
2BM7HAAU,48JNIKWM,2015_Bela_Ozone production and transport over the Amazon Basin during the dry-to-wet and.pdf,'goes/avhrr'(1); 'trmm/pr'(1); 'trmm/tmi'(1); 'trmm/virs'(1), 'omi'(9); 'mls'(7); 'modis'(2); 'avhrr'(1); 'virs'(1); 'pr'(1); 'tmi'(1); 'ro'(1), , 
RDYBEWAS,B8WH9CK3,2011_Antón_Long-term trends of total ozone column over the Iberian Peninsula for the.pdf,'nimbus-7/toms'(2); 'nimbus-7/sbuv'(1); 'aura/omi'(1); 'meteor-3/toms'(1), 'toms'(14); 'sbuv'(2); 'omi'(2), , 
Y8W4IAQD,35KX7QLI,2015_Fan_Long-term comparisons of UV index values derived from a NILU-UV instrument.pdf,'aura/omi'(2), 'omi'(23); 'toms'(1), , 
SYEB52ML,WN2SGAF8,2020_Li_Long-Term (2005–2017) View of Atmospheric Pollutants in Central China Using.pdf,'terra/modis'(1); 'aqua/modis'(1); 'aura/omi'(1), 'omi'(32); 'modis'(27); 'ro'(1); 'pr'(1); 'tropomi'(1), , 
QHMHYYGZ,72E5MRV4,2017_Herman_Ozone comparison between Pandora #34 Dobson #061 OMI and OMPS in Boulder.pdf,'aura/omi'(1), 'omps'(17); 'omi'(16); 'gmi'(2); 'susim'(1), 'merra'(3); 'merra-2'(3), 
XQTU2EB9,AAKJIMQG,2016_Ojha_Ozone and carbon monoxide over India during the summer monsoon.pdf,, , 'merra'(2); 'geos-5'(1), 
Q263SVJH,MZ854CYR,2020_Flower_Interpreting the volcanological processes of Kamchatka based on multi-sensor.pdf,'terra/modis'(4); 'aura/omi'(4); 'aqua/modis'(3); 'suomi-npp/omps'(1), 'modis'(31); 'omi'(30); 'omps'(9); 'tropomi'(2), , 
EYYDEJMM,VC9WW4RD,2020_Mangla_Inter-comparison of multi-satellites and Aeronet AOD over Indian Region.pdf,'aura/omi'(2); 'terra/modis'(1); 'aqua/modis'(1), 'modis'(75); 'omi'(41); 'toms'(2), , 
TBW7HLIR,I6RH9KXU,2016_Guo_Inter-comparison of aerosol optical thickness from MODIS MISR and OMI using.pdf,'aqua/modis'(1); 'aura/omi'(1), 'omi'(12); 'modis'(12); 'ro'(1), , 
H4KRFP7G,F4FQVYTW,2020_von Clarmann_Overview.pdf,'oco-2/oco-2'(4), 'omps'(7); 'oco-2'(4); 'sbuv'(4); 'omi'(2); 'haloe'(2); 'ace-fts'(2); 'mls'(2); 'sage ii'(2); 'sage iii'(2); 'sbuv/2'(2); 'hirdls'(1); 'cris'(1); 'tropomi'(1); 'airs'(1); 'lims'(1); 'sage i'(1); 'oco-3'(1), , 
7WT6KKG5,LRALHB7K,2017_Nishimoto_Influence of the Stratospheric Quasi-Biennial Oscillation on the Madden–Julian.pdf,, 'omi'(34), , 
Y9QHSIFW,7GLEVJSS,2019_DeLand_Overview of the NASA Solar Irradiance Science Team (SIST) Program Special.pdf,'aura/omi'(1); 'sorce/sim'(1); 'sorce/solstice'(1), 'omi'(1); 'sim'(1); 'solstice'(1), , 
22FHUT3B,V2ENJGKG,2011_Carn_Opportunistic validation of sulfur dioxide in the Sarychev Peak volcanic.pdf,'aqua/modis'(3); 'aura/omi'(1), 'omi'(49); 'modis'(5), , 
L7FGM49T,2TX3XLMR,2011_Prasad_Influence of coal-based thermal power plants on the spatial–temporal.pdf,'aura/omi'(7); 'aura/omi----level 3'(1), 'omi'(21), , 
WK946MDT,9QXG52VP,2013_Strawa_Improving retrievals of regional fine particulate matter concentrations from.pdf,'aqua/modis'(1); 'aura/omi'(1), 'modis'(46); 'omi'(31), , 
N8ZL5DNA,F9FJ8U4I,2013_Morris_On the use of the correction factor with Japanese ozonesonde data.pdf,, 'omi'(14); 'toms'(11), , 
HLVWYKDZ,DLIAERXD,2017_Lee_Impact of the OMI aerosol optical depth on analysis increments through coupled.pdf,'aura/omi'(1), 'omi'(15); 'mhs'(1), , 
FK482C2V,RQRLR3AI,2020_Naeger_Impact of COVID-19 Containment Measures on Air Pollution in California.pdf,'aura/omi'(1); 'sentinel-5p/tropomi'(1), 'tropomi'(32); 'omi'(17), , 
PBTD5HGU,XW2VW9HF,2015_Zyrichidou_Identification of surface NOx emission sources on a regional scale using OMI NO2.pdf,'aura/omi'(5), 'omi'(35), 'geos-chem'(1), 
PE6RTVUE,UJYXNX9Z,2017_Ling_OMI-measured increasing SOsub2-sub emissions due to energy industry.pdf,'aura/omi'(1), 'omi'(43), , 
ASTDLF5N,J7Z7X5TE,2015_Belmonte Rivas_OMI tropospheric NOsub2-sub profiles from cloud slicing.pdf,, 'omi'(95); 'modis'(2); 'avhrr'(1), , 
UUCE7XFY,QPIRERUZ,2015_Castellanos_OMI tropospheric NOsub2-sub air mass factors over South America.pdf,'aqua/modis'(5); 'aura/omi'(1), 'omi'(27); 'modis'(8); 'airs'(1); 'pr'(1); 'ro'(1), , 
M55K85Z2,Q6HQXMH4,2019_Wang_OMI Total Column Water Vapor Version 4 Validation and Applications.pdf,'aura/omi'(4); 'dmsp/ssmis'(1), 'omi'(116); 'ssmis'(31); 'ssm/i'(6), 'merra'(5); 'merra-2'(5), 
YRKPXCDE,BWB4DWA9,2015_McPeters_OMI total column ozone.pdf,'aura/omi'(2), 'omi'(53); 'sbuv'(24); 'sbuv/2'(12); 'toms'(9); 'omps'(8), , 
5XTETSZS,529HCB92,2017_Kharol_OMI satellite observations of decadal changes in ground-level sulfur dioxide.pdf,'aura/omi'(2), 'omi'(49); 'modis'(1); 'tropomi'(1), , 
GIJYDL4U,6MAGSPQQ,2016_Kim_OMI NO2 column densities over North American urban cities.pdf,'aura/omi'(1), 'omi'(75); 'tropomi'(1), , 
JL7BU2MU,N4E6Y8IB,2019_Kong_High-resolution (0.pdf,'aura/omi'(1); 'aqua/modis'(1), 'omi'(27); 'modis'(1); 'tropomi'(1), 'geos-chem'(18), 
9KW232L4,ZSWUT98X,2006_van den Oord_OMI level 0 to 1b processing and operational aspects.pdf,'aura/omi'(4); 'aura/omi----level 1b'(1); 'aura/omi----level 0'(1), 'omi'(75), , 
RXXLMLJD,3GVXAAPI,2010_Torres_OMI and MODIS observations of the anomalous 2008–2009 Southern Hemisphere.pdf,'aqua/modis'(5), 'modis'(15); 'omi'(7); 'toms'(1), , 
Q9T7UAGZ,UAUPYLY7,2018_Villar-Argaiz_Growth impacts of Saharan dust mineral nutrients and CO2 on a planktonic.pdf,'nimbus-7/toms'(1), 'omi'(1); 'toms'(1), , 
PF3RJYPC,EWWP9ZFE,2017_Paraschiv_OMI and Ground-Based In-Situ Tropospheric Nitrogen Dioxide Observations over.pdf,, 'omi'(26); 'ro'(1), , 
H5T8GHGL,B8JNTF59,2020_Go_Ground-based retrievals of aerosol column absorption in the UV spectral region.pdf,'aura/omi'(2); 'himawari-8/ahi'(1), 'omi'(38); 'modis'(6); 'viirs'(3); 'ahi'(2); 'toms'(2); 'tropomi'(1), , 
G59HGPHW,BM3SIVW8,2017_Hu_Global budget of tropospheric ozone.pdf,'aura/omi'(2), 'omi'(41), 'geos-chem'(52); 'geos-5'(13); 'merra'(1); 'merra-2'(1), 
HH9JRB85,LG8HGG3I,2020_Chuai_Footprint of SO2 in China’s international trade and the interregional hotspot.pdf,, 'omi'(2), , 
HNUPFKD8,FZCETCDN,2019_Molina_Experience from Integrated Air Quality Management in the Mexico City.pdf,, 'car'(1), , 
D775GIRG,LD229SKH,2019_Goldberg_Exploiting OMI NO2 satellite observations to infer fossil-fuel CO2 emissions.pdf,'oco-2/oco-2'(4); 'aura/omi'(1); 'iss/oco-3'(1), 'omi'(24); 'oco-2'(4); 'oco-3'(1); 'tropomi'(1), 'geos-chem'(1), 
JM86YCZB,96GFIBIY,2020_Demetillo_Observing Nitrogen Dioxide Air Pollution Inequality Using.pdf,'sentinel-5p/tropomi'(1), 'tropomi'(49); 'omi'(5), , 
PANQPDCX,FWIHBMA4,2019_Rasool_Mechanistic representation of soil nitrogen emissions in the Community.pdf,'aura/omi'(1), 'modis'(11); 'omi'(11); 'ro'(1), 'geos-chem'(3), 
N6HMEXC4,4CX4QWPF,2013_Zyrichidou_Evaluation of high resolution simulated and OMI retrieved tropospheric NO2.pdf,'aura/omi'(4), 'omi'(75), 'geos-chem'(1), 
AXF98JW8,3GVXWF83,2011_Wang_Evaluating AURA-OMI ozone profiles using ozonesonde data and EPA surface.pdf,'aura/omi'(1); 'aura/omi----level 2'(1), 'omi'(86), , 
6SXT6HRT,GJPKLMDA,2019_Visser_European NOx emissions in WRF-Chem derived from OMI.pdf,'aura/omi'(1), 'omi'(49); 'tropomi'(2), , 
CKH6BR7N,QPTV3C3Z,2019_Liang_Estimation of health and economic benefits based on ozone exposure level with.pdf,'aura/omi'(2), 'omi'(27), 'geos-chem'(1), 
L93UPF72,QA43B5YB,2020_Xu_Estimating the spatial and temporal variability of the ground-level NO2.pdf,'aura/omi'(1), 'omi'(8), , 
DITPP7LF,BVSWAWAH,2015_de Foy_Estimates of power plant NOx emissions and lifetimes from OMI NO2 satellite.pdf,'aura/omi'(1), 'omi'(34); 'tropomi'(1); 'modis'(1), , 
EAHFIINF,H36BRC9E,2011_Ryu_Equatorial Waves in the Upper Troposphere and Lower Stratosphere Forced by.pdf,'trmm/pr'(19); 'trmm/tmi'(1), 'pr'(21); 'hirdls'(17); 'tmi'(1), 'merged ir'(1), 
UUQJ8V9A,T79DW7G3,2017_Zhu_Long-term (2005-2014) trends in formaldehyde (HCHO) columns across North.pdf,'aura/omi'(1), 'omi'(20); 'modis'(1); 'omps'(1), 'merra'(3); 'merra-2'(2); 'geos-5'(2); 'geos-chem'(2), 
T5A5PRFG,NSI82R4J,2016_Park_Long-Range Transport of SO2 from Continental Asia to Northeast Asia and the.pdf,'aura/omi'(1), 'omi'(38); 'modis'(3), , , OMSO2, OMSO2
B494ZFW2,AX3UWXK5,2012_Ali_Enhancement of OMI aerosol optical depth data assimilation using artificial.pdf,, 'omi'(2); 'sim'(1), , 
HRWI3LVK,LR7AWH69,2020_Ratnam_Effect of Lockdown due to COVID-19 on the Aerosol and Trace Gases Spatial.pdf,'aura/omi'(2); 'terra/modis----level 3'(1), 'modis'(18); 'omi'(11), , 
K9RNA4UT,2XCAXLIT,2017_Zhang_Dry deposition of NO2 over China inferred from OMI columnar NO2 and atmospheric.pdf,'aura/omi'(2), 'omi'(25); 'omps'(1), 'geos-chem'(3), 
F826VCTJ,BS5FH4KH,2011_DeLand_Direct observations of PMC local time variations by Aura OMI.pdf,'aura/omi'(2); 'uars/windii'(1), 'omi'(85); 'sbuv'(10); 'sbuv/2'(5); 'solstice'(2); 'windii'(1), , 
4LU63DD9,7V2GPQK6,2018_Li_Long Term Variation Analysis of Satellite-Derived Air Pollution Components Over.pdf,, 'modis'(6); 'mls'(5); 'omi'(5), , 
GERZMQ2T,WUWNVQNY,2015_Kefauver_Linking OMI HCHO and MODIS PRI satellite data with BVOCS emissions in NE Spain.pdf,'aura/omi'(1); 'terra/modis'(1); 'aqua/modis'(1), 'omi'(8); 'modis'(6), , 
Y2EFM5BD,XPS8EYQF,2019_Allen_Lightning NO x Production in the Tropics as Determined Using OMI NO 2.pdf,'aura/omi'(1), 'omi'(46); 'gmi'(5), , 
D4BIULU6,E7JHRVCH,2019_Ren_Lightning and Associated Convection Features in the Presence of Absorbing.pdf,'aqua/modis'(4); 'aura/omi'(1), 'omi'(9); 'modis'(7); 'toms'(1), 'merra'(9), 
6MZ7E75H,ASFFTFIY,2013_Stavrakou_Key chemical NOsubx-sub sink uncertainties and how they influence top-down.pdf,'aura/omi'(1), 'omi'(18), 'geos-chem'(1), 
9B67E4IW,MJYUHUE3,2018_Jutz_Copernicus Program.pdf,'aura/omi'(2); 'sentinel-5p/tropomi'(1), 'omi'(5); 'ro'(5); 'tropomi'(5); 'solstice'(1), 'observation based'(1), 
XYWH7FRV,V5IRUQI4,2015_Lee_Investigations of the Diurnal Variation of Vertical HCHO Profiles Based on.pdf,, 'omi'(17), , 
RS6ENK2D,SGCKZ524,2012_Chen_Comparative study of aerosol and cloud detected by CALIPSO and OMI.pdf,'aura/omi'(1), 'omi'(42), , 
J5BX2SEJ,XGBK7A2B,2016_Saito_Cloud Discrimination from Sky Images Using a Clear-Sky Index.pdf,'aura/omi'(1), 'omi'(1), , 
J2LXDDLR,TAWNIWIM,2015_Bella_Characterization of pollution transport into Texas using OMI and TES satellite.pdf,'aura/omi'(2); 'aqua/modis'(1), 'omi'(27); 'modis'(4); 'airs'(3); 'ace-fts'(1); 'toms'(1), , 
W9IHV7TQ,77CGZCN3,2012_Zhou_Changes in OMI tropospheric NO2 columns over Europe from 2004 to 2009 and the.pdf,, 'omi'(17); 'modis'(2); 'toms'(1), , 
QVJRWSCD,JZM7G2T9,2017_Tang_Investigating dominant characteristics of fires across the Amazon during.pdf,'aqua/modis'(2); 'terra/modis'(2); 'aura/omi'(2); 'aqua/modis----level 2'(2); 'terra/modis----level 2'(2); 'oco-2/oco-2'(1), 'modis'(25); 'omi'(6); 'oco-2'(1); 'airs'(1), , 
WGW2HZQF,TT9KFA4Q,2008_Boersma_Intercomparison of SCIAMACHY and OMI tropospheric NO2columns.pdf,'aura/omi'(2), 'omi'(99); 'airs'(2), 'geos-chem'(21), 
UD3X8SKP,XW7MUSR2,2012_Ali_Integration of Neural Network Preprocessing Model for OMI Aerosol Optical Depth.pdf,, 'omi'(3); 'sim'(1), , 
6HHJHK2N,XJWREJVL,2014_Freddy Grajales_Inference of surface concentrations of nitrogen dioxide (NO2) in Colombia from.pdf,'aura/omi'(3); 'terra/modis'(1); 'aqua/modis'(1), 'omi'(57); 'ro'(1); 'modis'(1), 'geos-chem'(31), 
A65SK8MW,NAWQYVNR,2020_Herman_Inactivation times from 290 to 315 nm UVB in sunlight for SARS coronaviruses.pdf,'aura/omi'(1), 'omi'(8); 'solstice'(6), , 
GZDUMW8U,EKM26BQZ,2014_Miyazaki_Global lightning NOx production estimated by an assimilation of multiple.pdf,'scisat-1/ace/ace-fts'(1), 'omi'(44); 'mls'(22); 'ace-fts'(1); 'ro'(1), , 
DM729682,BIWQZUL6,2015_Frei_Breeding of ozone resistant rice.pdf,, , , 
H7LRIVX4,CGC7V23J,2020_Beloconi_Bayesian geostatistical modelling of high-resolution NO2 exposure in Europe.pdf,'aura/omi'(2); 'terra/modis'(1); 'aqua/modis'(1), 'omi'(39); 'tropomi'(4); 'modis'(1); 'ro'(1), 'geos-chem'(25); 'merra'(1), 
RKP2Q42J,AFK6UJLA,2017_Liu_Atmospheric-ionospheric disturbances following the April 2015 Calbuco volcano.pdf,'aura/omi'(4), 'omi'(8); 'ro'(3); 'viirs'(1), , 
5XLKI2YG,34JE9CG5,2011_Wang_Assimilation of OMI NO2 retrievals into a regional chemistry-transport model.pdf,'aura/omi'(2), 'omi'(37), , 
BU87Y8S7,A3IEXJEX,2019_Judd_Evaluating the impact of spatial resolution on tropospheric -chemNO_2 column.pdf,'aura/omi'(1), 'omi'(57); 'tropomi'(19); 'modis'(5), , 
UNFNZAZP,2E5DXR28,2010_Duncan_Application of OMI observations to a space-based indicator of NOx and VOC.pdf,'aura/omi'(2), 'omi'(35); 'gmi'(4), 'geos-chem'(2), 
D44UFF46,INL73H6T,2019_Sim_Annual variability of dissolved manganese in Northeast Pacific along Line-P.pdf,'aura/omi----level-3'(1), 'omi'(1); 'sim'(1), 'merra'(1); 'merra-2'(1), 10.5067/Aura/OMI/DATA3009, OMUVBd; OMUVB, OMUVBd; OMUVB
VEFECMBW,96I7PB83,2009_Sitnov_Analysis of spatial-temporal variability of tropospheric NO2 column over Moscow.pdf,'aura/omi'(1), 'omi'(4); 'car'(1); 'solstice'(1), , 
79DKXIH9,39LEEIH7,2020_Luo_An inter-comparative evaluation of PKU-FUEL global SO2 emission inventory.pdf,'aura/omi'(1), 'omi'(61), 'geos-chem'(21); 'merra'(1), 
