paper, title, mission/instruments, models, manually reviewed, CMR datasets,,,correct, missed, extraneous
GBVMKYVD,2018_Lee_Solar cycle variations in mesospheric carbon monoxide.pdf,'aura/mls'(6); 'sorce/solstice'(4); 'sorce/tim'(3); 'uars/isams'(1); 'tsis-1/tim'(1); 'tsis-1/sim'(1), ,ML2CO;ML2T;SOR3SOLFUVD;SOR3SOLMUVD;SOR3TSI6;SOR3TSID,ML2T;ML2CO;UARIS3AL,,,2, 4, 1
HGK322FZ,2019_Attinger_Representation of atmospheric blocking in the new global non-hydrostatic.pdf,, ,ML2H2O,,,,0, 1, 0
3XDD3Z5P,2019_Arsenovic_Reactive nitrogen (NO y) and ozone responses to energetic electron.pdf,'aura/mls'(2), ,ML2O3,ML2O3,,,1, 0, 0
NQHS3X3R,2017_Ploeger_Quantifying pollution transport from the Asian monsoon anticyclone into the.pdf,'aura/mls'(1), ,ML2CO,ML3DBHCN;ML2CO,,,1, 0, 1
73QE7JQI,2015_Pumphrey_Observations of volcanic SO2 from MLS on Aura.pdf,'aura/mls'(3); 'aura/omi'(1), ,ML2SO2;OMSO2,OMSO2e;ML2DGG;ML2CO,,,0, 2, 3
PXSG987W,2011_Jackman_Northern Hemisphere atmospheric influence of the solar proton events and ground.pdf,'aura/mls'(10), ,ML2O3;ML2HNO3;ML2HO2;ML2OH,ML3DBOH;ML2O3;ML2HNO3;ML2HO2,,,3, 1, 1
Q7A4AR2V,2014_Pertsev_Noctilucent clouds observed from the ground.pdf,'aura/mls'(3), ,ML2RHI;ML2T,ML2H2O;ML2T,,,1, 1, 1
MHCWNASZ,2016_Carn_Multi-decadal satellite measurements of global volcanic degassing.pdf,'aura/mls'(7); 'aura/omi'(4); 'uars/mls'(4); 'oco-2/oco-2'(3); 'meteor-3/toms'(3); 'terra/modis'(3); 'aqua/modis'(3); 'nimbus-7/toms'(2); 'aqua/airs'(2); 'suomi-npp/omps'(1); 'tiros-n/hirs/2'(1); 'tiros-n/tovs'(1); 'cloudsat/cloudsat-cpr'(1); 'aura/mls----level 2'(1); 'noaa-11/sbuv/2'(1), 'geos-chem'(1),ML2HCL;ML2SO2;OMTO3;OMSO2;AIRIBRAD_NRT;AIRIBRAD,OMTO3e;ML2DGG;MSAQSO2L4;ML2O3;GozMmlpHCl;OMUFPITMET;ML2CO;MSO3L3zm5;AIRX2RET;OMPS_NPP_LP_L2_O3_DAILY;GozMmlpO3;AIRX3STD;ML2BRO;UARML3AL;TOMSN7L2;TOVSA5TN;MOD11CM1D;OMSO2e;TOMSM3L3;ML2T;OMBRO;MAM06S0,,,0, 6, 22
U8PX8X7U,2019_Ravindrababu_Large Anomalies in the Tropical Upper Troposphere Lower Stratosphere (UTLS).pdf,'aura/mls'(2); 'aura/mls----level 2'(1); 'cosmic/formosat-3/ro'(1); 'aqua/airs'(1), ,ML2CO;ML2O3;ML2H2O;AIRS3STM;AIRS2RET,ML2T;AIRX3STD;ML2O3;ML2CO,,,2, 3, 2
FE5Y5SGL,2019_Tritscher_Lagrangian simulation of ice particles and resulting dehydration in the polar.pdf,'aura/mls'(1), ,ML2HNO3;ML2H2O,ML2H2O;ML2HNO3,,,2, 0, 0
DCL88YC5,2019_Zhao_Investigating an Unusually Large 28‐Day Oscillation in Mesospheric Temperature.pdf,'aura/mls'(3), ,ML2T,ML2T,,,1, 0, 0
9P88NP32,2013_Lee_Interannual variations of MLS carbon monoxide induced by solar cycle.pdf,'aura/mls'(7); 'sorce/solstice'(6); 'sorce/tim'(3); 'sorce/sim'(1); 'uars/isams'(1), ,ML2CO;SOR3SOLFUVD;SOR3TSID,ML2CO;UARIS3AL,,,1, 2, 1
D6XARTDH,2019_Yang_Influences of atmospheric ventilation on the composition of the upper.pdf,'aura/mls'(3), ,ML2O3;ML2CO;ML2H2O,ML2O3;ML2H2O;ML2CO,,,3, 0, 0
P28L53NT,2019_Xia_Impacts of tropical tropopause warming on the stratospheric water vapor.pdf,'aura/mls'(2), 'geos-5'(3),ML2H2O,ML2H2O,,,1, 0, 0
CVYMNJED,2019_Zhou_Impacts of Chemical and Synoptic Processes on Summer Tropospheric Ozone Trend.pdf,'aura/omi'(2), ,ML2O3;OMTO3d;OMSO2e;OMNO2d;OMHCHOd,OMNO2d;OMTO3e;OMI_MINDS_NO2;OMSO2e,,,2, 3, 2
5XSWGIL8,2012_Damiani_Impact of January 2005 solar proton events on chlorine species.pdf,'aura/mls'(1), 'merra'(1),ML2CLO;ML2HCL;ML2HOCL;ML2N2O;ML2T,GozMmlpHCl;ML2DGG;ML2CLO;ML3DBOH;ML2N2O;ML2T;ML2HO2,,,3, 2, 4
P964NNPM,2019_Dion_Ice injected into the tropopause by deep convection – Part 1.pdf,'trmm/pr'(2); 'aura/mls'(1); 'trmm/tmi'(1), ,ML2IWC;ML2H2O;ML2T;ML2RHI;TRMM_3B42_Daily,GPM_1CTRMMTMI;ML2H2O;ML2T;ML2RHI;TRMM_3A12,,,3, 2, 2
XVLWKCQG,2013_Park_Hydrocarbons in the upper troposphere and lower stratosphere observed from.pdf,'aura/mls'(3), 'geos-chem'(1); 'merra'(1),ML2CO,ML3DBOH;ML3DBHCN;ML2T;ML2CO,,,1, 0, 3
7R2S93BJ,2014_Theys_First satellite detection of volcanic OClO after the eruption of Puyehue-Cordón.pdf,'aura/omi'(1); 'aura/mls'(1), ,ML2SO2;ML2HCL,GozMmlpHCl;ML2DGG;OMSO2e;ML2BRO;OMBRO,,,0, 2, 5
Y2BWT4KX,2018_Witte_First Reprocessing of Southern Hemisphere ADditional OZonesondes Profile Records.pdf,'aura/omi'(2); 'aura/mls'(2), ,OMTO3;ML2O3;TOMSEPL2,OMUFPITMET;OMTO3e;ML2CO;ML2O3;ML2T,,,1, 2, 4
MTN78WZG,2015_Wang_First evidence of middle atmospheric HO2 response to 27 day solar cycles from.pdf,'aura/mls'(3), ,ML2HO2,ML3DBOH;ML2HO2,,,1, 0, 1
RR7KTNX5,2016_Takahashi_Error analysis of upper tropospheric water vapor in CMIP5 models using.pdf,'aura/mls'(1); 'aqua/airs'(1), 'merra'(1),AIRX3STD;AIRS3SPD;AIRX3SPD;ML2IWC;ML2H2O,AIRX3STD;ML2H2O;ML2T,,,2, 3, 1
NETHPGK3,2017_Zhao_Enhanced PM 2.pdf,'terra/modis'(3), ,OMNO2;OMNO2d,MOD11CM1D,,,0, 2, 1
EYZ9ZCID,2019_Yung_Effect of the Quasi-Biennial Oscillation on Carbon Monoxide in the Stratosphere.pdf,'aura/mls'(3), ,ML2CO,ML2CO,,,1, 0, 0
UY4RUY3V,2013_Garny_Dynamic variability of the Asian monsoon anticyclone observed in potential.pdf,'aura/mls'(2), 'merra'(5),ML2CO,ML2CO,,,1, 0, 0
DP4PQ7XG,2013_Khosravi_Diurnal variation of stratospheric and lower mesospheric HOCl ClO and HO2 at.pdf,'aura/mls'(7), ,ML2CLO;ML2HO2;ML2HOCL;ML2HCL,GozMmlpHCl;ML2DGG;ML2CLO;ML2HO2,,,2, 2, 2
2LARLPJX,2016_Sioris_Direct injection of water vapor into the stratosphere by volcanic eruptions.pdf,'aura/mls'(8); 'uars/mls'(2), ,ML2H2O;ML2RHI,ML2RHI;ML2H2O;GozMmlpH2O;UARML3AT,,,2, 0, 2
TTLEKVI8,2019_Stanfield_Convective Entrainment Rates Estimated From Aura CO and CloudSat-CALIPSO.pdf,'aura/mls'(7); 'aqua/airs'(1), 'merra'(1),ML2CO;TML2CO;AIRX2RET,ML2H2O;AIRX3STD;ML2T;ML2CO,,,1, 2, 3
R9VSAIKZ,2019_Weaver_Comparison of ground-based and satellite measurements of water vapour vertical.pdf,'oco-2/oco-2'(1); 'aqua/airs'(1); 'aura/mls'(1), ,AIRS2SUP;AIRS2RET;ML2H2O;TL2H2ONS,AIRX3STD;ML2H2O;ML2T,,,1, 3, 2
W5D6YNR3,2014_Schoeberl_Cloud formation convection and stratospheric dehydration.pdf,, 'merra'(36); 'geos-5'(1),ML2H2O,,,,0, 1, 0
GCEEV58X,2019_Yi_Climatology of the mesopause relative density using a global distribution of.pdf,'aura/mls'(5), ,ML2T,ML2T,,,1, 0, 0
FPNFJV9F,2015_Huang_Climatology of cloud water content associated with different cloud types.pdf,'aqua/amsr-e'(1); 'aqua/airs'(1), ,AIRX3STD;TRMM_3B42_Daily,LPRM_AMSRE_SOILM2;AIRX3STD,,,1, 1, 1
FWAZJ2CE,2020_Nakajima_Chlorine partitioning near the polar vortex edge observed with ground-based.pdf,'aura/mls'(34), ,ML2N2O;ML2CLO;ML2HCL;ML2HNO3;ML2O3,GozMmlpHCl;ML2CLO;ML2N2O;ML2HNO3;ML2O3,,,4, 1, 1
AW7KBMJC,2016_Massie_Changes in the shape of cloud ice water content vertical structure due to.pdf,'aqua/modis'(1), ,ML2CO,,,,0, 1, 0
2JLPNVZL,2019_Yu_Black carbon lofts wildfire smoke high into the stratosphere to form a.pdf,, ,ML2H2O;ML2O3;OMPS_NPP_LP_L2_O3_DAILY,,,,0, 3, 0
IDZJ4IW3,2019_Miyazaki_Balance of Emission and Dynamical Controls on Ozone During the Korea‐United.pdf,'aura/omi'(2), ,ML2O3;ML2HNO3;OMSO2,OMNO2d;OMTO3e;OMI_MINDS_NO2;OMSO2e,,,0, 3, 4
XYW67BZI,2017_Santee_A comprehensive overview of the climatological composition of the Asian summer.pdf,'aura/mls'(9); 'uars/mls'(1), 'geos-5'(5),ML2H2O;ML2CO;ML2CH3Cl;ML2CH3CN;ML2CH3OH;ML2O3;ML2HNO3;ML2HCl;ML2HCN;ML2IWC,GozMmlpHCl;GozMmlpH2O;ML3DBOH;ML2CO;ML2CH3OH;GozMmlpHNO3;ML2CH3CN;ML2H2O;ML2HNO3;GozMmlpO3;ML2O3;ML2T;ML2CH3CL;ML3DBHCN;UARML3AL,,,6, 4, 9
JBD98AKG,2018_Sandor_First measurements of ClO in the Venus atmosphere – Altitude dependence and.pdf,'aura/mls'(1), ,ML2CLO,ML2CLO,,,1, 0, 0
ZGIVGUBB,2016_Stone_Evaluation of the ACCESS – chemistry–climate model for the Southern Hemisphere.pdf,'aura/mls'(1), 'merra'(1),ML2CLO,ML2CLO,,,1, 0, 0
T8H2SQJU,2017_Wohltmann_A quantitative analysis of the reactions involved in stratospheric ozone.pdf,, ,UARHA2FN;UARHA3AT;ML2H2O;ML2N2O;ML2HCL;ML2O3;ML2HNO3,,,,0, 7, 0
SV97YMVJ,2019_Errera_Technical note.pdf,'aura/mls'(4), ,ML2O3;ML2CH3CL;ML2CO;ML2H2O;ML2HCL;ML2HNO3;ML2N2O,GozMmlpHCl;ML2CLO;ML2CO;ML2N2O;ML2H2O;ML2HNO3;ML2O3;ML2CH3CL,,,6, 1, 2
8HVYWIRW,2011_Pumphrey_Microwave Limb Sounder observations of biomass-burning products from the.pdf,'aura/mls'(1), ,ML2CO;ML2HCN;ML2CH3CN;ML2H2O;ML2CLO;ML2CH3OH;ML2CH3CL,ML3DBOH;ML2CLO;ML2CO;ML2CH3OH;ML2CH3CN;ML3DBHCN,,,4, 3, 2
AAFWB8JI,2013_Stachnik_Stratospheric BrO abundance measured by a balloon-borne submillimeterwave.pdf,'aura/mls'(3), ,ML2BRO,ML2BRO,,,1, 0, 0
GSJUIKIZ,2012_Millán_New Aura Microwave Limb Sounder observations of BrO and implications for Bry.pdf,'aura/mls'(1), 'geos-5'(1),ML2BRO;ML2N2O,ML2N2O;ML2BRO,,,2, 0, 0
UA3S2JJY,2006_Livesey_EOS Microwave Limb Sounder observations of upper stratospheric BrO.pdf,'aura/mls'(1), ,ML2BRO;ML2N2O;ML2O3;UARHA2FN;UARHA3AT,ML2N2O;ML2BRO;ML2O3,,,3, 2, 0
H5TAMXD9,2016_Manney_The major stratospheric final warming in 2016.pdf,'aura/mls'(7), 'merra'(23); 'merra-2'(21),ML2CLO;ML2CO;ML2H2O;ML2HCL;ML2HNO3;ML2N2O;ML2O3;M2I3NVASM,GozMmlpHCl;ML2CLO;ML2CO;ML2N2O;ML2H2O;ML2HNO3;ML2O3;ML2T,,,6, 2, 2
M27BFZQN,2017_Wang_The linkage between stratospheric water vapor and surface temperature in an.pdf,'aura/mls'(5); 'uars/haloe'(2); 'uars/mls'(2), ,GozMmlpH2O,GozMmlpH2O;ML2H2O;ML2T;UARML3AL;UARHA2FN,,,1, 0, 4
N8EP3KHD,2017_Ryan_Strato-mesospheric carbon monoxide profiles above Kiruna Sweden (67.pdf,'aura/mls'(1), 'merra'(1),ML2CO,ML2T;ML2CO,,,1, 0, 1
UJDB5HR8,2019_Nützel_Quantification of water vapour transport from the Asian monsoon to the.pdf,'aura/mls'(1), ,ML2H2O,ML2H2O,,,1, 0, 0
P73KDK8V,2018_Pumphrey_MLS measurements of stratospheric hydrogen cyanide during the 2015–2016 El Niño.pdf,'aura/mls'(1), ,ML2HCN,ML3DBHCN,,,0, 1, 1
ZPLNHHF8,2019_Ryan_Ground-based millimetre-wave measurements of middle-atmospheric carbon monoxide.pdf,'aura/mls'(2), ,ML2CO,ML2CO,,,1, 0, 0
UIR2CJ76,2018_Ryan_Assessing the ability to derive rates of polar middle-atmospheric descent using.pdf,'aura/mls'(2), 'merra'(1),ML2CO,ML2CO,,,1, 0, 0
224T3IW9,,'sorce/sim'(5); 'sorce/solstice'(4); 'uars/solstice'(2); 'aura/mls'(2), ,,ML3DBOH;ML2N2O;ML2O3;ML2T
22PXLZA2,,'aura/mls'(36); 'uars/mls'(2), ,,
23WP7RYR,,'aura/mls'(78); 'uars/mls'(13); 'uars/haloe'(4); 'erbs/sage ii'(1); 'suomi-npp/omps'(1); 'aura/hirdls'(1), 'merra'(6),,GozMmlpH2O;H3ZFCO3;H3ZFCT;H3ZFCH2O;ML2H2O;GozMmlpO3;ML2O3;ML2T;OMPS_NPP_LP_L2_O3_DAILY;UARML3AL;UARHA2FN
23X87CSK,,'aura/mls'(3); 'aura/omi'(2), ,,OMTO3e;ML2O3;ML2CO
24F6FRPT,,'aura/mls'(12), ,,ML2H2O;ML2T
26Q6TJT7,,'aura/mls'(4), ,,ML3DBOH;ML2H2O
27NS6EQG,,, ,,
28CVBE3W,,'aura/mls'(9); 'uars/mls'(6); 'aura/omi'(3); 'nimbus-7/toms'(1), 'merra'(5); 'geos-5'(5),,GozMmlpHCl;OMUFPITMET;ML2CLO;OMTO3e;TOMSN7L2;GozMmlpHNO3;ML2N2O;ML2HNO3;GozMmlpO3;ML2O3;ML2T;OMI_MINDS_NO2;UARML3AL
29EDME69,,'aura/mls'(16); 'uars/mls'(6); 'uars/haloe'(3), ,,GozMmlpH2O;ML3DBOH;ML2H2O;GozMmlpO3;ML2O3;ML2T;UARML3AL;UARHA2FN
2EGKLEK3,,, 'geos-5'(3),,
2EV9BHTD,,, 'merra'(37); 'geos-5'(8),,
2FHCLDFQ,,'aura/mls'(3); 'terra/modis'(2); 'aqua/modis'(2); 'noaa-17/sbuv/2'(1); 'noaa-16/sbuv/2'(1); 'aura/omi'(1); 'noaa-19/sbuv/2'(1); 'noaa-18/sbuv/2'(1); 'uars/mls'(1), ,,OMTO3e;ML2CO;GozMmlpO3;MSO3L3zm5;ML2O3
2FK9UQZR,,, 'merra'(12),,
2KGA4YS9,,'aura/mls'(2), ,,GozMmlpHCl;ML2O3;ML2T
2M6R4TE2,,'trmm/virs'(2); 'trmm/pr'(2); 'aura/mls'(1), ,,ML2T;ML2H2O;ML2CO
2MVSMDPE,,'noaa-17/sbuv/2'(1); 'terra/modis'(1); 'aura/omi'(1); 'noaa-18/sbuv/2'(1); 'aqua/modis'(1); 'aura/mls'(1), ,,OMTO3e;ML2CO;ML2N2O;MSO3L3zm5;ML2O3;OMI_MINDS_NO2;OMNO2d
2VPMF3YL,,'aura/mls'(2); 'uars/haloe'(1); 'uars/mls'(1), ,,GozMmlpHCl;ML2CLO;GozMmlpHNO3;ML2N2O;ML2HNO3;GozMmlpO3;ML2O3;UARML3AL;UARHA2FN
2XJNVVFT,,'aura/mls'(3); 'uars/solstice'(1), ,,ML2H2O
2ZI8HX4I,,'uars/mls'(1); 'aura/mls'(1), ,,GozMmlpO3;ML2O3
33XWRVRM,,'aura/mls'(9); 'uars/mls'(6), ,,GozMmlpHNO3;ML2HNO3
37IWZ8BP,,'aura/mls'(1), 'merra'(10); 'merra-2'(10); 'geos-5'(2),,ML2T
3CPRITTJ,,, 'geos-chem'(14); 'merra'(2),,
3DGQKPAV,,'aura/mls'(7); 'uars/haloe'(1), ,,GozMmlpH2O;ML2O3;ML2H2O;GozMmlpO3
3FISR6JW,,'aura/mls'(3); 'uars/haloe'(1); 'uars/mls'(1); 'aura/omi'(1), 'merra'(21); 'merra-2'(3); 'geos-5'(2),,OMUFPITMET;OMTO3e;GozMmlpO3;ML2O3;ML2T;UARML3AL;UARHA2FN
3FITQ83H,,'aura/mls'(1), ,,ML2H2O;ML2T
3LWCSP8I,,'aura/mls'(2); 'aura/omi'(1); 'aqua/airs'(1), ,,AIRX3STD;OMTO3e;ML2O3
3NERK755,,, ,,
3NQP8R3E,,'aura/mls'(1), ,,ML2H2O;ML3DBOH;ML2T
3PC78WLV,,'uars/mls'(3); 'uars/haloe'(1), 'geos-chem'(11),,GozMmlpH2O;GozMmlpHNO3;GozMmlpO3;UARML3AL;UARHA2FN
3PEXECEI,,, ,,
3QSBT7RG,,'aura/mls'(5); 'aura/hirdls'(1); 'erbs/sage ii'(1), ,,GozMmlpO3;H3ZFCO3;ML2O3
3UWFEQ8Z,,'aura/mls'(2), ,,GozMmlpHCl;ML2H2O;ML2O3;ML2T
3VU7TM9A,,'aura/mls'(2); 'uars/mls'(1), ,,UARML3AL;ML2T
3VYP97T3,,'uars/mls'(38); 'aura/mls'(15); 'uars/hrdi'(4); 'uars/mls----level 3'(2); 'aura/mls----level 2'(1); 'uars/mls----level 2'(1); 'uars/haloe'(1), ,,GozMmlpO3;ML2O3
42HUJPJU,,'uars/haloe'(2); 'uars/mls'(2); 'aura/mls'(2), 'merra'(1),,GozMmlpO3;ML2O3
42KCNIZD,,, ,,
47KFHY3L,,'aura/mls'(27); 'uars/mls'(21), ,,GozMmlpHCl;ML2CLO;UARML3AL;ML2T
4C85NUHQ,,'sorce/sim'(3); 'sorce/solstice'(2); 'aura/mls'(1); 'uars/susim'(1); 'uars/solstice'(1), ,,ML2O3
4C8ZJ5HP,,'aura/mls'(18); 'uars/mls'(17); 'uars/haloe'(8); 'aura/hirdls'(6), ,,GozMmlpO3;H3ZFCO3;ML2O3
4CNZ7PY5,,'aqua/hsb'(1); 'aqua/airs'(1); 'aura/mls'(1), ,,
4D93DX6C,,'aura/mls'(1), ,,ML2N2O
4ECB9N7G,,'aura/mls'(3), 'merra'(4),,
4JJFHR6I,,'aura/mls'(12), ,,ML2H2O;ML2O3
4LN2IQMA,,'aura/mls'(1), ,,GozMmlpHCl;ML2CLO;ML2N2O;ML2H2O;ML2O3;ML2T
4MZC455Y,,'aura/mls'(8), ,,ML2H2O;ML2T
4N9BFHJ7,,'uars/haloe'(1); 'aura/mls'(1), ,,GozMmlpHCl;ML2O3;GozMmlpO3
4NNDGHVK,,, ,,
4TGNGAGB,,, ,,
4W29B7VD,,'aura/mls'(6), ,,ML2T
4X6ENY9A,,'aura/mls'(1), 'merra'(50); 'merra-2'(30),,ML2H2O;ML2T
4XZUSIBY,,'aqua/airs'(2); 'aura/mls'(2), ,,AIRX3STD;ML2H2O
4ZQYXGFY,,'aura/mls'(1), 'geos-chem'(8),,ML2CO
52Q42AWA,,'sorce/solstice'(8); 'aura/mls'(4), ,,ML3DBOH;ML2H2O
538WPWQC,,'aura/mls'(6), ,,GozMmlpHCl;ML3DBOH;ML2CLO;ML2CO;ML2H2O;ML2O3;ML2T;ML2HO2
5685LFY2,,'aura/mls'(2), ,,ML2O3
59BED3AU,,'aura/mls'(4), ,,ML2T
59G4KUT9,,'aura/mls'(32); 'uars/haloe'(3); 'uars/mls'(3), ,,GozMmlpH2O;ML2H2O;GozMmlpO3;ML2O3;ML2T;UARML3AL;UARHA2FN
5AZBBCZS,,'aura/mls'(3); 'aqua/airs----level 3'(1); 'aqua/amsr-e'(1), ,,LPRM_AMSRE_SOILM2;AIRX3STD;ML2T
5DLDNUAB,,'aura/mls'(3), ,,ML2H2O
5DMFUQLG,,'aura/mls'(2), 'merra'(1),,ML2O3
5EDDDJU8,,'aura/mls'(7), ,,ML2H2O;ML2T
5EP7WLN9,,, 'merra'(4),,
5J2PDQRR,,'aura/mls'(6); 'aura/hirdls'(1), 'geos-5'(19); 'merra'(5),,H3ZFCO3;ML2CO;H3ZFCT;H3ZFCHNO3;H3ZFCH2O;ML2H2O;ML2HNO3;ML2T;ML2O3
5JYC2V6D,,'aura/omi'(5); 'aura/mls'(5), 'geos-5'(10); 'merra'(1),,ML2O3;OMTO3e;OMI_MINDS_NO2
5RNKX56D,,, ,,
5UUASSJK,,'aura/mls'(2); 'suomi-npp/omps'(1); 'erbs/sage ii'(1), 'merra'(6); 'merra-2'(6),,GozMmlpO3;ML2O3;ML2T;OMPS_NPP_LP_L2_O3_DAILY
5ZAVENKV,,'aura/mls'(3), ,,
5ZM7U8RD,,'aura/mls'(23), ,,ML2H2O;ML2N2O;ML2T;ML2CO
62JTFY4P,,'aura/mls'(1); 'uars/mls'(1), ,,GozMmlpH2O;ML2H2O;GozMmlpO3;ML2O3;ML2T;UARML3AL
69TSC9ZU,,'aura/mls'(3), ,,ML2T
6B78GD7K,,'aura/mls'(1), ,,ML2O3
6CDRBYJP,,'aura/mls'(16); 'aqua/airs'(2), ,,ML2CO;ML2H2O;AIRX3STD;ML2O3;ML2T
6IF5LU3J,,'aura/mls'(3), ,,ML2H2O;ML2T
6J6SY6RL,,'aura/omi'(1), ,,OMTO3e
6PPN35LJ,,'aura/mls'(8), ,,ML2H2O;ML2T
6QCB8Z78,,'aura/omi'(4); 'aura/mls'(3); 'aura/hirdls'(2), 'gdas'(2),,H3ZFCO3;OMUFPITMET;OMTO3e;H3ZFCT;ML2O3;ML2T
6QR5W5A3,,, 'geos-chem'(24),,
6S33TCCL,,'uars/haloe'(1), ,,GozMmlpH2O;UARHA2FN
6UBVZSQL,,'aura/mls'(22); 'aura/omi'(5); 'uars/haloe'(5); 'uars/mls'(4); 'noaa-9/sbuv/2'(2); 'noaa-11/sbuv/2'(2); 'nimbus-7/sbuv'(1); 'noaa-19/sbuv/2'(1); 'nimbus-7/toms'(1); 'noaa-17/sbuv/2'(1), 'merra'(67); 'merra-2'(41),,OMUFPITMET;OMTO3e;GozMmlpH2O;TOMSN7L2;ML2H2O;GozMmlpO3;MSO3L3zm5;ML2O3;ML2T;UARML3AL;UARHA2FN
6VLQB3DI,,'noaa-17/sbuv/2'(1); 'noaa-16/sbuv/2'(1); 'aura/omi'(1); 'noaa-18/sbuv/2'(1); 'aura/mls'(1), ,,OMTO3e;ML2CO;ML2N2O;MSO3L3zm5;ML2O3;OMI_MINDS_NO2;OMNO2d
6XDHBXC5,,'aura/mls'(1), ,,ML2RHI
76YPR54S,,'aura/omi'(6); 'aura/mls'(4); 'suomi-npp/omps'(1); 'uars/mls'(1); 'aura/hirdls'(1); 'nimbus-7/toms'(1), ,,OMUFPITMET;OMTO3e;H3ZFCO3;H3ZFCT;TOMSN7L2;GozMmlpO3;ML2O3;ML2T;OMPS_NPP_LP_L2_O3_DAILY;UARML3AL
7EZKNAK5,,, 'merra'(1),,
7GICFFVH,,'aqua/modis----level 3'(1), ,,MYD11CM1D
7LQ4HKCW,,'aura/mls'(4), ,,ML2N2O;ML2T;ML2CO
7NMG87P9,,, ,,
7QTTTVRD,,'aura/mls'(4), ,,ML2O3
7SUJHRNB,,'aura/mls'(2), ,,ML2CO
7VQFU4ZV,,'aura/mls'(14); 'uars/mls'(1); 'uars/haloe'(1); 'erbs/sage ii'(1), 'geos-5'(1),,GozMmlpH2O;ML2N2O;ML2H2O;GozMmlpO3;ML2O3;ML2T;UARML3AL;UARHA2FN
7WN4NHDA,,'aura/omi'(1); 'aura/mls'(1), 'geos-5'(1),,OMTO3e;ML2O3
8258B8PJ,,'aura/mls'(1); 'uars/mls'(1), ,,
83FU6395,,'aura/mls'(8); 'aura/omi'(1), 'merra'(32); 'geos-5'(2); 'merra-2'(1),,OMUFPITMET;OMTO3e;ML2O3;ML2T
84CASRVI,,'aura/mls'(7); 'terra/modis'(6); 'aqua/modis'(3); 'aqua/airs----level 3'(2); 'trmm/tmi'(1), ,,TRMM_3A12;MOD11CM1D;GPM_1CTRMMTMI;ML2H2O;MAM05S0;AIRX3STD;ML2T;MAM06S0
8A7S92GT,,'aura/mls'(3); 'terra/modis'(1); 'aqua/modis'(1), ,,ML2CO
8B6QE7WQ,,'aura/mls'(3), 'merra'(2),,ML2N2O;ML2H2O;ML2HNO3;ML2O3;ML2T
8BK3LE78,,'aura/omi'(3); 'aura/mls'(2); 'aura/mls----level 2'(1), ,,ML2O3;OMTO3e;ML2H2O
8E4Z2AUV,,'aura/mls'(1), ,,ML2O3;ML2T
8EGWN8E7,,'aura/mls'(3), 'merra'(16); 'geos-5'(1),,ML2T
8ESW8QUG,,'aura/mls'(5); 'aura/hirdls'(4); 'aura/omi'(1), ,,GozMmlpHCl;H3ZFCHNO3;H3ZFCH2O;ML2N2O;ML2H2O;ML2HNO3;H3ZFCN2O;OMI_MINDS_NO2
8J8I39N8,,, ,,
8KC36CF4,,'aura/mls'(5); 'cosmic/formosat-3/ro'(1), 'merra'(3),,ML2T
8LVX29KQ,,'aura/mls'(9), 'merra'(23),,ML2H2O;ML2T
8NYKNXKX,,, 'geos-chem'(5); 'geos-5'(2),,
8SKID33T,,'aura/mls'(11), ,,ML2T
8VUNJUCU,,'aura/mls'(3); 'uars/haloe'(2); 'uars/mls'(2), ,,GozMmlpHCl;GozMmlpH2O;ML2CO;ML2N2O;ML2H2O;GozMmlpO3;ML2O3;UARHA2FN
8WJYND4F,,'aura/mls'(17); 'aura/mls----level 2'(1), ,,ML2T
8XMX3VLF,,'aura/mls'(1), ,,ML2H2O;ML2T
99HDZJD3,,'aqua/modis'(1), ,,
9AGJ5FAU,,'uars/haloe'(1); 'aura/mls'(1), ,,ML2H2O;GozMmlpH2O;ML2T;UARHA2FN
9AMWV7H4,,'aura/mls'(10); 'aura/omi'(1), ,,OMTO3e;ML2O3;ML2CO
9ATTAGK7,,'aura/mls'(7); 'uars/haloe'(2); 'uars/mls'(1); 'aura/mls----level 2'(1), ,,GozMmlpHCl;GozMmlpH2O;ML2DGG;ML2H2O;GozMmlpO3;ML2O3;ML2T;UARML3AL;UARHA2FN
9CF43MJB,,'aura/mls'(7), 'merra'(3),,ML2O3;ML2HNO3
9CWFIPID,,'aura/mls'(7); 'uars/mls'(1); 'aura/hirdls'(1), 'geos-5'(18),,GozMmlpH2O;H3ZFCO3;ML2CO;H3ZFCT;H3ZFCHNO3;GozMmlpHNO3;H3ZFCH2O;ML2N2O;ML2H2O;ML2HNO3;GozMmlpO3;ML2O3;ML2T;H3ZFCN2O;UARML3AL
9HC25M2V,,'aura/mls'(5), ,,
9KUMANXD,,'aura/mls'(1), ,,ML2T
9MBWMLQ6,,'aura/mls'(1), ,,ML2CO
9YIUKZMF,,'aura/mls'(4); 'aura/mls----level 2'(1), ,,ML2T
9YTGCF33,,'aura/mls'(2), ,,ML2O3;ML3DBOH;ML2T
9Z2MPPR9,,'aura/mls'(2); 'uars/haloe'(1); 'uars/mls'(1), 'merra'(39),,GozMmlpH2O;ML2H2O;UARHA2FN
9ZIG6LAE,,'aura/mls'(52), 'merra'(4),,ML2T
9ZZY5Z44,,'aura/mls'(8); 'uars/mls'(4), ,,GozMmlpHCl;ML2CLO;UARML3AL
